product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type
PROD_002000,Home_appliances,22,953,6,12931,93,48,51,227664,Large,Heavy,Special Handling
PROD_002024,Sports,51,506,4,1576,44,9,46,18216,Large,Medium,Standard
PROD_002033,Health,51,512,4,22612,89,6,16,8544,Medium,Heavy,Special Handling
PROD_002038,Toys,57,285,3,25892,91,32,31,90272,Large,Heavy,Special Handling
PROD_002041,Garden,39,835,4,17804,87,50,31,134850,Large,Heavy,Special Handling
PROD_002060,Electronics,31,350,1,18098,86,32,71,195392,Large,Heavy,Special Handling
PROD_002070,Music,36,154,1,20522,40,47,76,142880,Large,Heavy,Special Handling
PROD_002083,Fashion,50,802,3,6939,92,6,46,25392,Large,Heavy,Special Handling
PROD_002101,Office,62,718,1,10189,91,24,79,172536,Large,Heavy,Special Handling
PROD_002129,Automotive,41,589,6,9564,31,10,80,24800,Large,Heavy,Special Handling
PROD_002158,Food,65,963,3,24343,86,50,44,189200,Large,Heavy,Special Handling
PROD_002229,Electronics,67,599,5,20353,26,48,21,26208,Large,Heavy,Special Handling
PROD_002294,Books,50,100,4,21091,22,42,10,9240,Medium,Heavy,Special Handling
PROD_002304,Health,66,113,1,938,19,42,17,13566,Large,Medium,Standard
PROD_002350,Office,64,623,6,12480,84,34,42,119952,Large,Heavy,Special Handling
PROD_002358,Beauty,41,476,3,2211,79,44,31,107756,Large,Heavy,Standard
PROD_002377,Beauty,43,957,3,10127,19,23,10,4370,Medium,Heavy,Special Handling
PROD_002407,Office,53,119,2,7465,13,38,62,30628,Large,Heavy,Special Handling
PROD_002429,Electronics,33,739,3,7975,86,28,27,65016,Large,Heavy,Special Handling
PROD_002430,Office,64,969,4,1468,76,46,78,272688,Large,Medium,Standard
PROD_002434,Garden,61,560,4,1310,45,42,15,28350,Large,Medium,Standard
PROD_002438,Electronics,41,581,2,29870,61,39,22,52338,Large,Heavy,Special Handling
PROD_002483,Books,48,545,4,10683,46,46,10,21160,Large,Heavy,Special Handling
PROD_002485,Office,46,678,3,7350,52,19,31,30628,Large,Heavy,Special Handling
PROD_002498,Automotive,41,323,1,27464,32,34,35,38080,Large,Heavy,Special Handling
PROD_002502,Fashion,40,252,6,26462,65,26,41,69290,Large,Heavy,Special Handling
PROD_002516,Electronics,28,751,1,5367,47,32,67,100768,Large,Heavy,Special Handling
PROD_002535,Food,42,678,5,16809,25,42,32,33600,Large,Heavy,Special Handling
PROD_002538,Office,30,242,2,13676,78,20,20,31200,Large,Heavy,Special Handling
PROD_002552,Music,55,277,4,684,20,46,79,72680,Large,Medium,Standard
PROD_002554,Sports,67,389,2,4466,51,18,38,34884,Large,Heavy,Standard
PROD_002593,Music,52,130,4,2896,94,41,14,53956,Large,Heavy,Standard
PROD_002594,Furniture,36,503,4,29177,100,31,73,226300,Large,Heavy,Special Handling
PROD_002596,Health,30,396,2,12166,59,32,74,139712,Large,Heavy,Special Handling
PROD_002605,Music,48,441,4,22973,48,21,38,38304,Large,Heavy,Special Handling
PROD_002606,Automotive,68,139,5,10532,18,45,53,42930,Large,Heavy,Special Handling
PROD_002613,Automotive,67,657,4,14539,68,35,17,40460,Large,Heavy,Special Handling
PROD_002616,Toys,38,820,5,6099,71,5,16,5680,Medium,Heavy,Special Handling
PROD_002649,Books,47,473,2,20219,66,46,77,233772,Large,Heavy,Special Handling
PROD_002672,Food,40,443,1,26018,17,48,47,38352,Large,Heavy,Special Handling
PROD_002678,Office,42,535,4,4067,18,34,66,40392,Large,Heavy,Standard
PROD_002687,Food,35,666,4,25704,13,16,71,14768,Large,Heavy,Special Handling
PROD_002690,Furniture,26,590,2,182,64,49,34,106624,Large,Light,Standard
PROD_002717,Books,64,353,6,20005,14,7,14,1372,Medium,Heavy,Special Handling
PROD_002736,Office,58,392,6,12195,42,10,24,10080,Large,Heavy,Special Handling
PROD_002744,Home_appliances,47,837,2,27334,21,18,78,29484,Large,Heavy,Special Handling
PROD_002754,Computers,52,912,5,28277,25,42,47,49350,Large,Heavy,Special Handling
PROD_002788,Sports,54,220,3,5805,29,43,36,44892,Large,Heavy,Special Handling
PROD_002798,Office,32,218,4,25971,28,11,19,5852,Medium,Heavy,Special Handling
PROD_002829,Garden,28,562,2,17541,38,10,76,28880,Large,Heavy,Special Handling
PROD_002835,Sports,37,880,6,5753,48,47,18,40608,Large,Heavy,Special Handling
PROD_002846,Garden,26,875,6,489,73,39,15,42705,Large,Light,Standard
PROD_002911,Electronics,46,199,5,19128,27,8,11,2376,Medium,Heavy,Special Handling
PROD_002913,Books,31,948,3,14805,98,24,26,61152,Large,Heavy,Special Handling
PROD_002947,Music,70,347,4,20832,26,22,45,25740,Large,Heavy,Special Handling
PROD_002948,Health,51,829,5,26872,100,15,68,102000,Large,Heavy,Special Handling
PROD_002949,Office,65,432,5,3125,44,24,77,81312,Large,Heavy,Standard
PROD_002962,Books,68,977,4,10538,83,12,13,12948,Large,Heavy,Special Handling
PROD_002968,Toys,49,931,3,4431,57,29,37,61161,Large,Heavy,Standard
PROD_002973,Garden,48,264,4,24142,70,13,77,70070,Large,Heavy,Special Handling
PROD_002981,Toys,34,589,4,28630,69,48,77,255024,Large,Heavy,Special Handling
PROD_002982,Beauty,28,384,4,3579,63,23,18,26082,Large,Heavy,Standard
PROD_002986,Food,23,591,5,16799,28,18,16,8064,Medium,Heavy,Special Handling
PROD_000002,Food,40,452,4,25798,57,42,49,117306,Large,Heavy,Special Handling
PROD_000014,Computers,36,278,2,9978,75,5,14,5250,Medium,Heavy,Special Handling
PROD_000019,Toys,48,162,2,25098,37,19,28,19684,Large,Heavy,Special Handling
PROD_000025,Beauty,25,517,4,17846,32,12,55,21120,Large,Heavy,Special Handling
PROD_000050,Books,34,609,1,2823,46,14,49,31556,Large,Heavy,Standard
PROD_000089,Automotive,43,881,1,29856,82,18,57,84132,Large,Heavy,Special Handling
PROD_000098,Fashion,45,628,3,12598,46,33,24,36432,Large,Heavy,Special Handling
PROD_000162,Fashion,25,137,3,22411,80,18,41,59040,Large,Heavy,Special Handling
PROD_000177,Electronics,55,958,2,29988,81,28,78,176904,Large,Heavy,Special Handling
PROD_000178,Electronics,40,130,1,23384,47,12,66,37224,Large,Heavy,Special Handling
PROD_000192,Health,31,494,6,23384,64,13,43,35776,Large,Heavy,Special Handling
PROD_000193,Office,56,562,3,7938,70,45,46,144900,Large,Heavy,Special Handling
PROD_000230,Books,66,839,6,5565,64,21,22,29568,Large,Heavy,Special Handling
PROD_000233,Books,56,339,1,19875,65,20,12,15600,Large,Heavy,Special Handling
PROD_000244,Computers,25,633,6,6755,92,24,41,90528,Large,Heavy,Special Handling
PROD_000265,Sports,37,484,1,3394,79,24,30,56880,Large,Heavy,Standard
PROD_000285,Office,28,322,6,21572,46,47,58,125396,Large,Heavy,Special Handling
PROD_000292,Automotive,52,594,1,7192,58,40,39,90480,Large,Heavy,Special Handling
PROD_000325,Toys,36,200,2,23802,81,21,50,85050,Large,Heavy,Special Handling
PROD_000333,Sports,47,563,1,15770,98,13,25,31850,Large,Heavy,Special Handling
PROD_000334,Furniture,62,331,6,9725,11,50,33,18150,Large,Heavy,Special Handling
PROD_000341,Furniture,46,459,6,29409,21,12,75,18900,Large,Heavy,Special Handling
PROD_000342,Books,62,166,3,13748,45,5,46,10350,Large,Heavy,Special Handling
PROD_000346,Computers,31,494,1,21969,19,6,35,3990,Medium,Heavy,Special Handling
PROD_000376,Automotive,53,435,1,29032,45,25,12,13500,Large,Heavy,Special Handling
PROD_000441,Health,56,193,5,29313,15,8,35,4200,Medium,Heavy,Special Handling
PROD_000451,Books,67,959,6,14260,40,24,51,48960,Large,Heavy,Special Handling
PROD_000471,Furniture,45,809,5,11276,15,50,12,9000,Medium,Heavy,Special Handling
PROD_000479,Electronics,37,593,5,9179,95,33,20,62700,Large,Heavy,Special Handling
PROD_000507,Health,67,435,5,15677,93,45,29,121365,Large,Heavy,Special Handling
PROD_000512,Sports,39,666,1,2458,52,19,66,65208,Large,Heavy,Standard
PROD_000553,Fashion,55,457,6,10564,83,26,15,32370,Large,Heavy,Special Handling
PROD_000556,Electronics,24,571,3,20277,96,6,15,8640,Medium,Heavy,Special Handling
PROD_000560,Fashion,67,917,3,19049,40,47,80,150400,Large,Heavy,Special Handling
PROD_000571,Music,43,674,2,12874,13,37,32,15392,Large,Heavy,Special Handling
PROD_000613,Computers,54,350,2,2943,83,26,57,123006,Large,Heavy,Standard
PROD_000634,Beauty,52,445,3,22392,13,18,11,2574,Medium,Heavy,Special Handling
PROD_000635,Automotive,52,364,6,12559,77,27,63,130977,Large,Heavy,Special Handling
PROD_000681,Sports,34,821,2,18617,67,5,44,14740,Large,Heavy,Special Handling
PROD_000698,Office,23,681,3,410,86,9,63,48762,Large,Light,Standard
PROD_000702,Electronics,58,878,1,23621,44,45,17,33660,Large,Heavy,Special Handling
PROD_000708,Home_appliances,30,689,5,20985,41,46,51,96186,Large,Heavy,Special Handling
PROD_000714,Books,24,985,6,10315,48,14,67,45024,Large,Heavy,Special Handling
PROD_000715,Food,51,355,6,23223,51,25,43,54825,Large,Heavy,Special Handling
PROD_000738,Books,35,117,4,4042,62,13,19,15314,Large,Heavy,Standard
PROD_000748,Books,35,668,5,3831,62,37,70,160580,Large,Heavy,Standard
PROD_000754,Furniture,29,747,2,15111,36,27,63,61236,Large,Heavy,Special Handling
PROD_000757,Fashion,61,361,3,9407,87,40,36,125280,Large,Heavy,Special Handling
PROD_000769,Music,26,247,3,21883,17,13,57,12597,Large,Heavy,Special Handling
PROD_000770,Music,38,445,3,879,94,8,53,39856,Large,Medium,Standard
PROD_000776,Automotive,39,733,2,681,72,49,45,158760,Large,Medium,Standard
PROD_000787,Beauty,69,382,4,20903,88,7,58,35728,Large,Heavy,Special Handling
PROD_000791,Beauty,54,657,4,6371,19,20,69,26220,Large,Heavy,Special Handling
PROD_000866,Computers,26,279,4,29200,87,20,69,120060,Large,Heavy,Special Handling
PROD_000893,Furniture,59,814,4,25070,36,45,60,97200,Large,Heavy,Special Handling
PROD_000916,Furniture,45,278,3,24549,96,17,56,91392,Large,Heavy,Special Handling
PROD_000918,Toys,52,802,4,27455,33,34,67,75174,Large,Heavy,Special Handling
PROD_000952,Furniture,61,786,1,26523,97,34,69,227562,Large,Heavy,Special Handling
PROD_000959,Home_appliances,49,343,3,22852,95,50,52,247000,Large,Heavy,Special Handling
PROD_000987,Music,41,329,1,15841,20,15,32,9600,Medium,Heavy,Special Handling
PROD_001027,Garden,61,269,1,9317,20,30,46,27600,Large,Heavy,Special Handling
PROD_001052,Health,31,182,3,14183,20,34,33,22440,Large,Heavy,Special Handling
PROD_001056,Furniture,41,400,3,10893,75,21,67,105525,Large,Heavy,Special Handling
PROD_001062,Furniture,58,348,4,23652,95,27,62,159030,Large,Heavy,Special Handling
PROD_001090,Toys,33,447,5,11780,100,42,70,294000,Large,Heavy,Special Handling
PROD_001095,Automotive,70,560,4,21374,14,23,23,7406,Medium,Heavy,Special Handling
PROD_001098,Food,45,961,3,12555,87,5,48,20880,Large,Heavy,Special Handling
PROD_001157,Music,65,240,2,7249,98,34,17,56644,Large,Heavy,Special Handling
PROD_001179,Fashion,53,722,2,13196,12,26,53,16536,Large,Heavy,Special Handling
PROD_001182,Furniture,48,191,3,26542,13,17,47,10387,Large,Heavy,Special Handling
PROD_001198,Music,64,814,3,27780,65,13,70,59150,Large,Heavy,Special Handling
PROD_001201,Office,68,426,5,6133,39,25,25,24375,Large,Heavy,Special Handling
PROD_001203,Beauty,66,626,5,16038,21,48,15,15120,Large,Heavy,Special Handling
PROD_001210,Music,45,774,4,18901,81,12,36,34992,Large,Heavy,Special Handling
PROD_001213,Computers,66,846,1,27487,77,34,14,36652,Large,Heavy,Special Handling
PROD_001231,Home_appliances,22,610,6,1250,83,37,40,122840,Large,Medium,Standard
PROD_001255,Computers,52,315,5,9305,56,30,20,33600,Large,Heavy,Special Handling
PROD_001270,Garden,62,885,1,13314,92,34,38,118864,Large,Heavy,Special Handling
PROD_001290,Automotive,32,607,1,13693,47,50,56,131600,Large,Heavy,Special Handling
PROD_001298,Sports,36,463,1,19964,61,37,50,112850,Large,Heavy,Special Handling
PROD_001310,Office,40,459,5,25942,62,50,74,229400,Large,Heavy,Special Handling
PROD_001314,Fashion,34,627,3,10443,10,6,31,1860,Medium,Heavy,Special Handling
PROD_001316,Computers,21,170,2,28135,47,27,69,87561,Large,Heavy,Special Handling
PROD_001322,Furniture,20,649,1,21137,49,44,28,60368,Large,Heavy,Special Handling
PROD_001344,Office,59,611,1,8510,14,40,40,22400,Large,Heavy,Special Handling
PROD_001355,Fashion,50,400,6,23437,58,38,50,110200,Large,Heavy,Special Handling
PROD_001379,Health,33,795,3,11949,74,35,67,173530,Large,Heavy,Special Handling
PROD_001390,Toys,33,173,6,27690,37,50,59,109150,Large,Heavy,Special Handling
PROD_001398,Home_appliances,59,542,5,15415,13,10,13,1690,Medium,Heavy,Special Handling
PROD_001414,Home_appliances,50,668,3,25087,66,13,64,54912,Large,Heavy,Special Handling
PROD_001432,Health,39,283,4,25876,72,13,34,31824,Large,Heavy,Special Handling
PROD_001454,Home_appliances,44,305,2,16156,60,36,64,138240,Large,Heavy,Special Handling
PROD_001481,Health,42,784,6,22587,33,31,14,14322,Large,Heavy,Special Handling
PROD_001492,Food,66,375,5,6531,11,19,42,8778,Medium,Heavy,Special Handling
PROD_001527,Food,52,179,1,16739,27,47,29,36801,Large,Heavy,Special Handling
PROD_001534,Furniture,36,836,1,14399,64,13,35,29120,Large,Heavy,Special Handling
PROD_001574,Sports,34,597,6,18384,44,8,59,20768,Large,Heavy,Special Handling
PROD_001593,Electronics,43,254,2,19863,20,38,44,33440,Large,Heavy,Special Handling
PROD_001600,Books,55,701,4,9520,53,17,68,61268,Large,Heavy,Special Handling
PROD_001615,Sports,29,981,1,23242,77,19,14,20482,Large,Heavy,Special Handling
PROD_001623,Computers,38,222,4,25366,43,19,67,54739,Large,Heavy,Special Handling
PROD_001644,Music,55,168,6,15414,16,8,35,4480,Medium,Heavy,Special Handling
PROD_001647,Music,51,903,1,2873,45,47,69,145935,Large,Heavy,Standard
PROD_001648,Home_appliances,64,494,5,4341,22,11,52,12584,Large,Heavy,Standard
PROD_001658,Furniture,38,611,4,19997,40,28,52,58240,Large,Heavy,Special Handling
PROD_001662,Computers,36,536,6,19037,25,14,58,20300,Large,Heavy,Special Handling
PROD_001728,Books,21,418,2,20385,35,46,78,125580,Large,Heavy,Special Handling
PROD_001739,Garden,60,270,4,18098,93,32,76,226176,Large,Heavy,Special Handling
PROD_001745,Furniture,50,483,1,23798,81,40,48,155520,Large,Heavy,Special Handling
PROD_001763,Beauty,58,961,2,7918,23,6,78,10764,Large,Heavy,Special Handling
PROD_001787,Music,66,328,3,3818,78,40,13,40560,Large,Heavy,Standard
PROD_001797,Garden,61,456,6,11128,38,48,50,91200,Large,Heavy,Special Handling
PROD_001809,Sports,30,434,4,25546,16,49,46,36064,Large,Heavy,Special Handling
PROD_001815,Beauty,49,122,3,28119,77,12,23,21252,Large,Heavy,Special Handling
PROD_001825,Electronics,51,204,2,24250,61,46,36,101016,Large,Heavy,Special Handling
PROD_001877,Fashion,55,564,2,1093,95,41,56,218120,Large,Medium,Standard
PROD_001896,Home_appliances,52,539,3,3520,79,12,46,43608,Large,Heavy,Standard
PROD_001900,Computers,38,719,2,28225,83,23,23,43907,Large,Heavy,Special Handling
PROD_001905,Garden,47,568,6,5055,64,23,21,30912,Large,Heavy,Special Handling
PROD_001925,Health,35,353,4,1128,16,22,20,7040,Medium,Medium,Standard
PROD_001951,Garden,53,542,6,9131,14,8,58,6496,Medium,Heavy,Special Handling
PROD_002007,Computers,48,658,3,22010,71,11,17,13277,Large,Heavy,Special Handling
PROD_002028,Garden,68,252,3,29345,95,17,29,46835,Large,Heavy,Special Handling
PROD_002035,Books,58,416,6,18515,38,32,10,12160,Large,Heavy,Special Handling
PROD_002056,Sports,26,613,3,6010,13,5,29,1885,Medium,Heavy,Special Handling
PROD_002077,Automotive,42,842,3,5527,77,18,31,42966,Large,Heavy,Special Handling
PROD_002080,Books,67,238,5,331,32,25,22,17600,Large,Light,Standard
PROD_002092,Furniture,61,709,4,8042,27,40,33,35640,Large,Heavy,Special Handling
PROD_002100,Sports,60,773,1,5458,42,8,67,22512,Large,Heavy,Special Handling
PROD_002109,Sports,39,562,5,28738,30,33,68,67320,Large,Heavy,Special Handling
PROD_002124,Beauty,64,451,2,28728,63,18,61,69174,Large,Heavy,Special Handling
PROD_002133,Garden,44,395,2,19322,86,37,66,210012,Large,Heavy,Special Handling
PROD_002136,Music,20,162,4,10457,25,21,57,29925,Large,Heavy,Special Handling
PROD_002172,Automotive,38,162,5,11537,87,45,39,152685,Large,Heavy,Special Handling
PROD_002174,Furniture,69,564,6,19456,52,7,67,24388,Large,Heavy,Special Handling
PROD_002184,Automotive,65,184,2,9369,28,31,50,43400,Large,Heavy,Special Handling
PROD_002211,Furniture,64,999,5,14963,41,8,32,10496,Large,Heavy,Special Handling
PROD_002227,Music,60,607,2,8942,99,32,15,47520,Large,Heavy,Special Handling
PROD_002234,Computers,52,171,3,11849,69,12,51,42228,Large,Heavy,Special Handling
PROD_002236,Electronics,56,345,4,24553,40,29,42,48720,Large,Heavy,Special Handling
PROD_002247,Home_appliances,35,104,1,4495,71,23,61,99613,Large,Heavy,Standard
PROD_002254,Beauty,24,101,3,28931,11,50,14,7700,Medium,Heavy,Special Handling
PROD_002262,Food,68,180,4,15973,87,6,36,18792,Large,Heavy,Special Handling
PROD_002269,Office,41,229,6,14787,98,26,63,160524,Large,Heavy,Special Handling
PROD_002284,Automotive,42,837,4,24506,66,37,34,83028,Large,Heavy,Special Handling
PROD_002292,Books,34,553,2,671,35,46,66,106260,Large,Medium,Standard
PROD_002333,Furniture,36,814,3,3204,98,24,50,117600,Large,Heavy,Standard
PROD_002334,Sports,48,464,2,11747,66,24,48,76032,Large,Heavy,Special Handling
PROD_002336,Garden,58,687,1,23273,24,38,56,51072,Large,Heavy,Special Handling
PROD_002339,Beauty,67,530,4,1314,93,28,17,44268,Large,Medium,Standard
PROD_002368,Food,48,281,5,19694,93,45,47,196695,Large,Heavy,Special Handling
PROD_002370,Books,32,349,1,28016,80,23,59,108560,Large,Heavy,Special Handling
PROD_002399,Fashion,30,527,5,14193,31,26,15,12090,Large,Heavy,Special Handling
PROD_002436,Music,70,498,3,18940,71,33,39,91377,Large,Heavy,Special Handling
PROD_002455,Electronics,67,851,3,1286,66,28,62,114576,Large,Medium,Standard
PROD_002461,Fashion,61,710,4,22698,34,31,62,65348,Large,Heavy,Special Handling
PROD_002472,Sports,67,433,1,13549,47,16,68,51136,Large,Heavy,Special Handling
PROD_002480,Office,26,427,6,26168,99,27,14,37422,Large,Heavy,Special Handling
PROD_002488,Sports,31,218,2,12491,66,40,59,155760,Large,Heavy,Special Handling
PROD_002509,Electronics,66,114,5,28007,12,25,75,22500,Large,Heavy,Special Handling
PROD_002563,Toys,62,615,5,10293,67,35,17,39865,Large,Heavy,Special Handling
PROD_002571,Fashion,65,673,3,24621,66,16,39,41184,Large,Heavy,Special Handling
PROD_002577,Electronics,70,130,1,24425,42,16,74,49728,Large,Heavy,Special Handling
PROD_002581,Fashion,60,814,6,26464,11,47,75,38775,Large,Heavy,Special Handling
PROD_002592,Electronics,50,588,1,20729,97,45,33,144045,Large,Heavy,Special Handling
PROD_002625,Garden,21,990,4,6488,10,47,29,13630,Large,Heavy,Special Handling
PROD_002641,Home_appliances,70,986,6,14203,31,37,24,27528,Large,Heavy,Special Handling
PROD_002657,Health,56,952,5,15470,52,28,73,106288,Large,Heavy,Special Handling
PROD_002669,Sports,49,972,4,8211,16,42,70,47040,Large,Heavy,Special Handling
PROD_002670,Furniture,34,694,6,26738,75,20,65,97500,Large,Heavy,Special Handling
PROD_002701,Health,50,744,2,1622,77,6,29,13398,Large,Medium,Standard
PROD_002714,Computers,67,199,4,1357,77,19,40,58520,Large,Medium,Standard
PROD_002719,Beauty,64,993,6,18126,79,31,73,178777,Large,Heavy,Special Handling
PROD_002746,Automotive,62,460,3,4442,90,28,28,70560,Large,Heavy,Standard
PROD_002750,Beauty,22,808,6,6140,94,44,37,153032,Large,Heavy,Special Handling
PROD_002757,Health,24,306,4,16123,54,45,73,177390,Large,Heavy,Special Handling
PROD_002760,Garden,52,314,2,1140,34,9,60,18360,Large,Medium,Standard
PROD_002772,Books,22,244,4,21498,32,14,49,21952,Large,Heavy,Special Handling
PROD_002776,Electronics,53,396,1,2635,51,35,73,130305,Large,Heavy,Standard
PROD_002779,Music,47,643,4,13810,57,8,78,35568,Large,Heavy,Special Handling
PROD_002793,Furniture,54,153,1,15682,90,41,32,118080,Large,Heavy,Special Handling
PROD_002795,Sports,50,962,3,11879,91,46,56,234416,Large,Heavy,Special Handling
PROD_002850,Furniture,39,957,4,7978,40,22,38,33440,Large,Heavy,Special Handling
PROD_002855,Furniture,21,184,6,3887,76,25,60,114000,Large,Heavy,Standard
PROD_002863,Office,51,625,6,29327,88,6,75,39600,Large,Heavy,Special Handling
PROD_002873,Automotive,36,289,1,14494,86,20,71,122120,Large,Heavy,Special Handling
PROD_002881,Toys,26,204,6,29202,91,9,40,32760,Large,Heavy,Special Handling
PROD_002923,Beauty,23,751,3,29728,20,28,51,28560,Large,Heavy,Special Handling
PROD_002930,Computers,38,138,1,9697,62,21,55,71610,Large,Heavy,Special Handling
PROD_002989,Health,50,406,2,5927,65,41,32,85280,Large,Heavy,Special Handling
PROD_002997,Home_appliances,33,687,3,27202,34,40,36,48960,Large,Heavy,Special Handling
