order_id,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category
ORD_0005255,1,Voucher,2,361.23,Yes,Medium Value,Short Term EMI
ORD_0005268,1,Boleto,3,2562.75,Yes,Premium Value,Short Term EMI
ORD_0005327,1,Boleto,6,1355.79,Yes,Premium Value,Medium Term EMI
ORD_0005338,1,Debit_card,12,1618.63,Yes,Premium Value,Long Term EMI
ORD_0005345,1,Boleto,12,958.81,Yes,High Value,Long Term EMI
ORD_0005357,1,Credit_card,1,391.37,No,Medium Value,Single Payment
ORD_0005360,1,Credit_card,6,2813.8,Yes,Premium Value,Medium Term EMI
ORD_0005362,1,Boleto,1,1850.42,No,Premium Value,Single Payment
ORD_0005384,1,Voucher,1,1024.54,No,Premium Value,Single Payment
ORD_0005388,1,Voucher,1,1511.33,No,Premium Value,Single Payment
ORD_0005409,1,Credit_card,2,1635.27,Yes,Premium Value,Short Term EMI
ORD_0005435,1,Credit_card,1,2049.08,No,Premium Value,Single Payment
ORD_0005438,1,Debit_card,1,2849.17,No,Premium Value,Single Payment
ORD_0005442,1,Credit_card,1,455.59,No,Medium Value,Single Payment
ORD_0005490,1,Boleto,6,2360.94,Yes,Premium Value,Medium Term EMI
ORD_0005509,1,Credit_card,3,2060.24,Yes,Premium Value,Short Term EMI
ORD_0005534,1,Debit_card,1,602.71,No,High Value,Single Payment
ORD_0005552,1,Credit_card,3,1507.82,Yes,Premium Value,Short Term EMI
ORD_0005641,1,Boleto,12,1176.12,Yes,Premium Value,Long Term EMI
ORD_0005642,1,Credit_card,3,1567.17,Yes,Premium Value,Short Term EMI
ORD_0005658,1,Credit_card,1,1028.62,No,Premium Value,Single Payment
ORD_0005659,1,Voucher,3,2880.05,Yes,Premium Value,Short Term EMI
ORD_0005699,1,Voucher,6,969.6,Yes,High Value,Medium Term EMI
ORD_0005703,1,Credit_card,1,2176.98,No,Premium Value,Single Payment
ORD_0005704,1,Credit_card,6,548.7,Yes,High Value,Medium Term EMI
ORD_0005711,1,Boleto,6,2651.67,Yes,Premium Value,Medium Term EMI
ORD_0005715,1,Credit_card,1,1805.45,No,Premium Value,Single Payment
ORD_0005763,1,Boleto,12,2006.71,Yes,Premium Value,Long Term EMI
ORD_0005765,1,Credit_card,1,2565.21,No,Premium Value,Single Payment
ORD_0005779,1,Debit_card,1,2953.83,No,Premium Value,Single Payment
ORD_0005784,1,Boleto,1,461.45,No,Medium Value,Single Payment
ORD_0005820,1,Debit_card,1,987.67,No,High Value,Single Payment
ORD_0005867,1,Boleto,1,1544.56,No,Premium Value,Single Payment
ORD_0005869,1,Credit_card,12,2618.73,Yes,Premium Value,Long Term EMI
ORD_0005894,2,Debit_card,1,91.87,No,Low Value,Single Payment
ORD_0005921,1,Voucher,1,222.89,No,Medium Value,Single Payment
ORD_0005929,1,Credit_card,12,504.46,Yes,High Value,Long Term EMI
ORD_0005934,1,Credit_card,1,2463.11,No,Premium Value,Single Payment
ORD_0005937,1,Credit_card,1,2792.89,No,Premium Value,Single Payment
ORD_0005950,1,Debit_card,6,2072.82,Yes,Premium Value,Medium Term EMI
ORD_0005976,1,Credit_card,1,1379.68,No,Premium Value,Single Payment
ORD_0006006,1,Voucher,2,2991.88,Yes,Premium Value,Short Term EMI
ORD_0006020,1,Debit_card,6,100.69,Yes,Medium Value,Medium Term EMI
ORD_0006053,1,Boleto,1,1866.98,No,Premium Value,Single Payment
ORD_0006058,1,Credit_card,2,995.01,Yes,High Value,Short Term EMI
ORD_0006062,1,Boleto,6,1629.34,Yes,Premium Value,Medium Term EMI
ORD_0006063,1,Debit_card,6,598.74,Yes,High Value,Medium Term EMI
ORD_0006086,1,Credit_card,12,2402.08,Yes,Premium Value,Long Term EMI
ORD_0006089,1,Debit_card,2,2695.13,Yes,Premium Value,Short Term EMI
ORD_0006101,1,Debit_card,1,770.75,No,High Value,Single Payment
ORD_0006102,1,Voucher,1,1045.64,No,Premium Value,Single Payment
ORD_0006112,1,Credit_card,12,2461.96,Yes,Premium Value,Long Term EMI
ORD_0006115,1,Credit_card,6,449.19,Yes,Medium Value,Medium Term EMI
ORD_0006121,1,Boleto,2,1969.57,Yes,Premium Value,Short Term EMI
ORD_0006122,1,Credit_card,3,2077.16,Yes,Premium Value,Short Term EMI
ORD_0006123,1,Credit_card,3,1096.91,Yes,Premium Value,Short Term EMI
ORD_0006126,1,Credit_card,1,31.5,No,Low Value,Single Payment
ORD_0006138,1,Boleto,6,2781.07,Yes,Premium Value,Medium Term EMI
ORD_0006175,1,Voucher,1,1930.8,No,Premium Value,Single Payment
ORD_0006186,1,Credit_card,12,2427.96,Yes,Premium Value,Long Term EMI
ORD_0006205,1,Credit_card,2,846.62,Yes,High Value,Short Term EMI
ORD_0006207,1,Voucher,12,2823.71,Yes,Premium Value,Long Term EMI
ORD_0006212,1,Credit_card,3,794.21,Yes,High Value,Short Term EMI
ORD_0006250,1,Debit_card,1,711.4,No,High Value,Single Payment
ORD_0006281,1,Credit_card,1,744.34,No,High Value,Single Payment
ORD_0006282,1,Debit_card,1,358.01,No,Medium Value,Single Payment
ORD_0006287,1,Boleto,3,2775.9,Yes,Premium Value,Short Term EMI
ORD_0006291,1,Credit_card,1,1588.2,No,Premium Value,Single Payment
ORD_0006296,1,Debit_card,3,400.52,Yes,Medium Value,Short Term EMI
ORD_0006332,1,Voucher,6,2276.13,Yes,Premium Value,Medium Term EMI
ORD_0006352,1,Credit_card,6,885.62,Yes,High Value,Medium Term EMI
ORD_0006401,1,Credit_card,6,2811.33,Yes,Premium Value,Medium Term EMI
ORD_0006407,1,Credit_card,3,1974.43,Yes,Premium Value,Short Term EMI
ORD_0006419,1,Credit_card,3,2350.93,Yes,Premium Value,Short Term EMI
ORD_0006423,1,Debit_card,3,1128.69,Yes,Premium Value,Short Term EMI
ORD_0006427,1,Voucher,12,1493.15,Yes,Premium Value,Long Term EMI
ORD_0006462,1,Boleto,3,2682.58,Yes,Premium Value,Short Term EMI
ORD_0006477,1,Debit_card,1,850.41,No,High Value,Single Payment
ORD_0006504,1,Boleto,1,1342.96,No,Premium Value,Single Payment
ORD_0006536,1,Voucher,1,920.98,No,High Value,Single Payment
ORD_0006545,1,Voucher,1,132.61,No,Medium Value,Single Payment
ORD_0006557,2,Credit_card,1,14.88,No,Low Value,Single Payment
ORD_0006571,1,Debit_card,6,52.18,Yes,Low Value,Medium Term EMI
ORD_0006572,1,Debit_card,2,1616.61,Yes,Premium Value,Short Term EMI
ORD_0006575,1,Debit_card,12,2352.81,Yes,Premium Value,Long Term EMI
ORD_0006576,1,Credit_card,12,2023.51,Yes,Premium Value,Long Term EMI
ORD_0006595,1,Voucher,1,884.55,No,High Value,Single Payment
ORD_0006598,1,Credit_card,12,2542.26,Yes,Premium Value,Long Term EMI
ORD_0006605,1,Credit_card,2,2433.52,Yes,Premium Value,Short Term EMI
ORD_0006640,1,Boleto,3,1111.47,Yes,Premium Value,Short Term EMI
ORD_0006656,2,Boleto,6,94.34,Yes,Low Value,Medium Term EMI
ORD_0006666,2,Credit_card,1,57.66,No,Low Value,Single Payment
ORD_0006671,1,Debit_card,1,150.92,No,Medium Value,Single Payment
ORD_0006718,1,Credit_card,2,718.11,Yes,High Value,Short Term EMI
ORD_0006733,1,Voucher,2,1173.58,Yes,Premium Value,Short Term EMI
ORD_0006738,1,Debit_card,12,2311.76,Yes,Premium Value,Long Term EMI
ORD_0006757,1,Credit_card,1,1480.77,No,Premium Value,Single Payment
ORD_0006766,1,Debit_card,1,264.93,No,Medium Value,Single Payment
ORD_0006781,2,Voucher,3,68.22,Yes,Low Value,Short Term EMI
ORD_0006798,1,Boleto,1,1350.22,No,Premium Value,Single Payment
ORD_0006804,1,Credit_card,1,1615.15,No,Premium Value,Single Payment
ORD_0006834,1,Voucher,6,1895.07,Yes,Premium Value,Medium Term EMI
ORD_0006857,1,Debit_card,1,855.49,No,High Value,Single Payment
ORD_0006865,1,Credit_card,1,2607.69,No,Premium Value,Single Payment
ORD_0006873,1,Voucher,2,2459.56,Yes,Premium Value,Short Term EMI
ORD_0006878,1,Voucher,12,1810.11,Yes,Premium Value,Long Term EMI
ORD_0006893,1,Credit_card,1,450.41,No,Medium Value,Single Payment
ORD_0006904,1,Credit_card,6,1293.93,Yes,Premium Value,Medium Term EMI
ORD_0006910,1,Credit_card,1,2103.99,No,Premium Value,Single Payment
ORD_0006931,1,Credit_card,1,1287.22,No,Premium Value,Single Payment
ORD_0006946,1,Credit_card,1,2909.34,No,Premium Value,Single Payment
ORD_0006948,1,Credit_card,2,205.99,Yes,Medium Value,Short Term EMI
ORD_0006954,1,Debit_card,12,2788.44,Yes,Premium Value,Long Term EMI
ORD_0006998,2,Credit_card,2,47.68,Yes,Low Value,Short Term EMI
ORD_0007001,1,Credit_card,1,1655.1,No,Premium Value,Single Payment
ORD_0007002,1,Boleto,1,2637.78,No,Premium Value,Single Payment
ORD_0007021,1,Credit_card,12,1677.76,Yes,Premium Value,Long Term EMI
ORD_0007023,1,Boleto,6,2068.99,Yes,Premium Value,Medium Term EMI
ORD_0007025,1,Debit_card,1,2991.79,No,Premium Value,Single Payment
ORD_0007028,1,Debit_card,1,1897.23,No,Premium Value,Single Payment
ORD_0007056,1,Voucher,3,1547.54,Yes,Premium Value,Short Term EMI
ORD_0007077,1,Credit_card,1,1356.28,No,Premium Value,Single Payment
ORD_0007090,1,Debit_card,1,643.95,No,High Value,Single Payment
ORD_0007093,1,Debit_card,3,2572.2,Yes,Premium Value,Short Term EMI
ORD_0007116,1,Voucher,1,479.88,No,Medium Value,Single Payment
ORD_0007120,1,Credit_card,3,1399.7,Yes,Premium Value,Short Term EMI
ORD_0007123,1,Boleto,1,739.9,No,High Value,Single Payment
ORD_0007166,1,Credit_card,6,1735.31,Yes,Premium Value,Medium Term EMI
ORD_0007171,1,Credit_card,1,1309.83,No,Premium Value,Single Payment
ORD_0007185,2,Credit_card,12,61.39,Yes,Low Value,Long Term EMI
ORD_0007191,1,Debit_card,3,454.44,Yes,Medium Value,Short Term EMI
ORD_0007194,1,Credit_card,6,1386.28,Yes,Premium Value,Medium Term EMI
ORD_0007200,1,Debit_card,3,105.5,Yes,Medium Value,Short Term EMI
ORD_0007204,1,Credit_card,1,576.93,No,High Value,Single Payment
ORD_0007214,1,Credit_card,1,2321.78,No,Premium Value,Single Payment
ORD_0007224,1,Debit_card,1,1073.94,No,Premium Value,Single Payment
ORD_0007234,1,Boleto,6,1734.38,Yes,Premium Value,Medium Term EMI
ORD_0007235,1,Credit_card,3,2035.81,Yes,Premium Value,Short Term EMI
ORD_0007242,1,Credit_card,1,1981.5,No,Premium Value,Single Payment
ORD_0007260,1,Debit_card,2,2438.57,Yes,Premium Value,Short Term EMI
ORD_0007301,1,Boleto,2,196.58,Yes,Medium Value,Short Term EMI
ORD_0007312,1,Credit_card,1,2619.9,No,Premium Value,Single Payment
ORD_0007347,1,Credit_card,3,98.38,Yes,Low Value,Short Term EMI
ORD_0007355,1,Boleto,3,1331.57,Yes,Premium Value,Short Term EMI
ORD_0007394,1,Voucher,1,1274.08,No,Premium Value,Single Payment
ORD_0007395,1,Voucher,2,1356.34,Yes,Premium Value,Short Term EMI
ORD_0007397,1,Credit_card,12,2750.98,Yes,Premium Value,Long Term EMI
ORD_0007412,1,Credit_card,12,2074.64,Yes,Premium Value,Long Term EMI
ORD_0007439,2,Credit_card,1,36.41,No,Low Value,Single Payment
ORD_0007475,1,Boleto,1,2278.29,No,Premium Value,Single Payment
ORD_0007477,1,Voucher,3,1345.81,Yes,Premium Value,Short Term EMI
ORD_0007486,1,Boleto,1,80.64,No,Low Value,Single Payment
ORD_0007507,1,Credit_card,1,2153.42,No,Premium Value,Single Payment
ORD_0007513,1,Debit_card,6,362.24,Yes,Medium Value,Medium Term EMI
ORD_0007546,1,Boleto,3,740.21,Yes,High Value,Short Term EMI
ORD_0007548,1,Voucher,12,2128.18,Yes,Premium Value,Long Term EMI
ORD_0007579,1,Debit_card,2,2820.61,Yes,Premium Value,Short Term EMI
ORD_0007581,2,Credit_card,2,77.09,Yes,Low Value,Short Term EMI
ORD_0007594,1,Voucher,6,2224.95,Yes,Premium Value,Medium Term EMI
ORD_0007605,1,Debit_card,6,2155.93,Yes,Premium Value,Medium Term EMI
ORD_0007615,2,Credit_card,3,47.73,Yes,Low Value,Short Term EMI
ORD_0007626,1,Credit_card,1,1149.97,No,Premium Value,Single Payment
ORD_0007635,1,Debit_card,1,2741.83,No,Premium Value,Single Payment
ORD_0007648,2,Debit_card,1,42.79,No,Low Value,Single Payment
ORD_0007649,1,Voucher,1,1025.13,No,Premium Value,Single Payment
ORD_0007654,1,Debit_card,1,2259.66,No,Premium Value,Single Payment
ORD_0007679,1,Voucher,6,1347.37,Yes,Premium Value,Medium Term EMI
ORD_0007724,1,Boleto,12,1998.76,Yes,Premium Value,Long Term EMI
ORD_0007731,1,Debit_card,12,2680.66,Yes,Premium Value,Long Term EMI
ORD_0007738,1,Voucher,1,2967.69,No,Premium Value,Single Payment
ORD_0007742,1,Credit_card,6,2601.53,Yes,Premium Value,Medium Term EMI
ORD_0007769,1,Credit_card,1,2783.44,No,Premium Value,Single Payment
ORD_0007772,1,Voucher,1,1153.87,No,Premium Value,Single Payment
ORD_0007775,1,Credit_card,1,1059.69,No,Premium Value,Single Payment
ORD_0007777,1,Credit_card,12,2952.43,Yes,Premium Value,Long Term EMI
ORD_0007784,1,Credit_card,3,1475.5,Yes,Premium Value,Short Term EMI
ORD_0007788,1,Credit_card,12,558.14,Yes,High Value,Long Term EMI
ORD_0007799,1,Debit_card,1,2657.89,No,Premium Value,Single Payment
ORD_0007804,1,Debit_card,6,1268.21,Yes,Premium Value,Medium Term EMI
ORD_0007822,1,Credit_card,6,549.98,Yes,High Value,Medium Term EMI
ORD_0007834,1,Credit_card,12,2651.44,Yes,Premium Value,Long Term EMI
ORD_0007853,1,Credit_card,2,2172.79,Yes,Premium Value,Short Term EMI
ORD_0007866,1,Voucher,1,2342.89,No,Premium Value,Single Payment
ORD_0007869,1,Credit_card,3,973.02,Yes,High Value,Short Term EMI
ORD_0007890,1,Debit_card,6,1062.23,Yes,Premium Value,Medium Term EMI
ORD_0007927,1,Credit_card,3,1609.38,Yes,Premium Value,Short Term EMI
ORD_0007937,1,Credit_card,12,2376.55,Yes,Premium Value,Long Term EMI
ORD_0007988,1,Credit_card,1,1420.89,No,Premium Value,Single Payment
ORD_0007990,1,Credit_card,12,1956.8,Yes,Premium Value,Long Term EMI
ORD_0008024,1,Credit_card,3,787.63,Yes,High Value,Short Term EMI
ORD_0008060,1,Credit_card,1,2646.36,No,Premium Value,Single Payment
ORD_0008067,1,Voucher,2,1958.52,Yes,Premium Value,Short Term EMI
ORD_0008089,1,Credit_card,1,2224.22,No,Premium Value,Single Payment
ORD_0008091,1,Voucher,12,2122.3,Yes,Premium Value,Long Term EMI
ORD_0008105,1,Credit_card,1,1735.61,No,Premium Value,Single Payment
ORD_0008131,2,Voucher,1,73.74,No,Low Value,Single Payment
ORD_0008137,1,Debit_card,6,1460.51,Yes,Premium Value,Medium Term EMI
ORD_0008144,1,Boleto,1,2377.41,No,Premium Value,Single Payment
ORD_0008170,1,Debit_card,12,2839.43,Yes,Premium Value,Long Term EMI
ORD_0008171,1,Credit_card,1,2207.05,No,Premium Value,Single Payment
ORD_0008201,1,Credit_card,1,401.16,No,Medium Value,Single Payment
ORD_0008212,2,Credit_card,3,36.66,Yes,Low Value,Short Term EMI
ORD_0008215,1,Credit_card,3,199.36,Yes,Medium Value,Short Term EMI
ORD_0008216,1,Debit_card,1,2863.73,No,Premium Value,Single Payment
ORD_0008218,1,Voucher,12,1367.64,Yes,Premium Value,Long Term EMI
ORD_0008275,1,Credit_card,2,2853.26,Yes,Premium Value,Short Term EMI
ORD_0008280,1,Boleto,6,2926.87,Yes,Premium Value,Medium Term EMI
ORD_0008299,1,Credit_card,12,2015.76,Yes,Premium Value,Long Term EMI
ORD_0008302,1,Credit_card,6,2913.89,Yes,Premium Value,Medium Term EMI
ORD_0008304,1,Debit_card,1,2297.59,No,Premium Value,Single Payment
ORD_0008305,1,Credit_card,1,2937.92,No,Premium Value,Single Payment
ORD_0008320,1,Voucher,12,1170.2,Yes,Premium Value,Long Term EMI
ORD_0008349,1,Boleto,12,2654.38,Yes,Premium Value,Long Term EMI
ORD_0008359,1,Debit_card,2,582.99,Yes,High Value,Short Term EMI
ORD_0008372,1,Debit_card,2,2745.57,Yes,Premium Value,Short Term EMI
ORD_0008401,1,Credit_card,3,503.11,Yes,High Value,Short Term EMI
ORD_0008422,1,Credit_card,1,1161.41,No,Premium Value,Single Payment
ORD_0008427,1,Debit_card,12,2979.85,Yes,Premium Value,Long Term EMI
ORD_0008429,1,Credit_card,12,543.39,Yes,High Value,Long Term EMI
ORD_0008439,1,Credit_card,12,669.85,Yes,High Value,Long Term EMI
ORD_0008447,1,Voucher,1,1273.35,No,Premium Value,Single Payment
ORD_0008455,1,Credit_card,1,2494.21,No,Premium Value,Single Payment
ORD_0008456,1,Debit_card,6,215.86,Yes,Medium Value,Medium Term EMI
ORD_0008469,1,Boleto,1,2358.03,No,Premium Value,Single Payment
ORD_0008475,1,Credit_card,3,2075.73,Yes,Premium Value,Short Term EMI
ORD_0008499,1,Credit_card,1,449.09,No,Medium Value,Single Payment
ORD_0008502,1,Credit_card,3,759.46,Yes,High Value,Short Term EMI
ORD_0008519,1,Credit_card,12,1147.52,Yes,Premium Value,Long Term EMI
ORD_0008524,1,Boleto,6,2447.25,Yes,Premium Value,Medium Term EMI
ORD_0008614,1,Boleto,3,348.46,Yes,Medium Value,Short Term EMI
ORD_0008617,1,Credit_card,6,2936.1,Yes,Premium Value,Medium Term EMI
ORD_0008632,1,Credit_card,1,714.93,No,High Value,Single Payment
ORD_0008697,1,Boleto,2,1436.34,Yes,Premium Value,Short Term EMI
ORD_0008703,1,Debit_card,2,1880.29,Yes,Premium Value,Short Term EMI
ORD_0008712,1,Credit_card,1,1053.92,No,Premium Value,Single Payment
ORD_0008717,1,Credit_card,1,2274.6,No,Premium Value,Single Payment
ORD_0008791,1,Credit_card,1,1553.17,No,Premium Value,Single Payment
ORD_0008798,1,Boleto,2,131.96,Yes,Medium Value,Short Term EMI
ORD_0008803,1,Boleto,12,1678.9,Yes,Premium Value,Long Term EMI
ORD_0008821,2,Debit_card,6,78.35,Yes,Low Value,Medium Term EMI
ORD_0008837,1,Credit_card,2,2585.26,Yes,Premium Value,Short Term EMI
ORD_0008859,1,Debit_card,1,1008.11,No,Premium Value,Single Payment
ORD_0008865,1,Boleto,12,660.84,Yes,High Value,Long Term EMI
ORD_0008899,1,Voucher,1,354.9,No,Medium Value,Single Payment
ORD_0008914,2,Credit_card,1,96.88,No,Low Value,Single Payment
ORD_0008925,1,Credit_card,1,293.16,No,Medium Value,Single Payment
ORD_0008928,1,Credit_card,1,626.01,No,High Value,Single Payment
ORD_0008954,1,Credit_card,2,1305.04,Yes,Premium Value,Short Term EMI
ORD_0008974,1,Boleto,1,869.33,No,High Value,Single Payment
ORD_0009015,1,Debit_card,3,1365.87,Yes,Premium Value,Short Term EMI
ORD_0009016,1,Credit_card,2,686.44,Yes,High Value,Short Term EMI
ORD_0009021,1,Credit_card,12,740.78,Yes,High Value,Long Term EMI
ORD_0009035,1,Voucher,12,2330.25,Yes,Premium Value,Long Term EMI
ORD_0009053,1,Boleto,3,1942.36,Yes,Premium Value,Short Term EMI
ORD_0009061,1,Debit_card,6,280.09,Yes,Medium Value,Medium Term EMI
ORD_0009062,1,Credit_card,12,2951.85,Yes,Premium Value,Long Term EMI
ORD_0009073,1,Credit_card,1,1893.27,No,Premium Value,Single Payment
ORD_0009074,1,Voucher,1,131.08,No,Medium Value,Single Payment
ORD_0009129,1,Credit_card,12,1111.35,Yes,Premium Value,Long Term EMI
ORD_0009156,1,Debit_card,1,2404.89,No,Premium Value,Single Payment
ORD_0009216,1,Debit_card,12,692.12,Yes,High Value,Long Term EMI
ORD_0009220,2,Boleto,6,42.12,Yes,Low Value,Medium Term EMI
ORD_0009225,1,Credit_card,1,718.91,No,High Value,Single Payment
ORD_0009257,1,Debit_card,1,574.73,No,High Value,Single Payment
ORD_0009258,1,Credit_card,2,599.34,Yes,High Value,Short Term EMI
ORD_0009297,1,Voucher,1,1186.84,No,Premium Value,Single Payment
ORD_0009299,2,Credit_card,1,74.6,No,Low Value,Single Payment
ORD_0009310,1,Credit_card,3,159.81,Yes,Medium Value,Short Term EMI
ORD_0009320,1,Debit_card,3,37.19,Yes,Low Value,Short Term EMI
ORD_0009334,1,Credit_card,3,1178.62,Yes,Premium Value,Short Term EMI
ORD_0009340,1,Boleto,1,1972.56,No,Premium Value,Single Payment
ORD_0009341,1,Credit_card,3,2388.02,Yes,Premium Value,Short Term EMI
ORD_0009343,1,Credit_card,1,2369.04,No,Premium Value,Single Payment
ORD_0009367,1,Voucher,3,1418.83,Yes,Premium Value,Short Term EMI
ORD_0009374,1,Credit_card,12,1386.17,Yes,Premium Value,Long Term EMI
ORD_0009438,1,Credit_card,12,915.81,Yes,High Value,Long Term EMI
ORD_0009444,1,Credit_card,12,1721.84,Yes,Premium Value,Long Term EMI
ORD_0009470,1,Voucher,2,127.44,Yes,Medium Value,Short Term EMI
ORD_0009494,1,Debit_card,1,1610.86,No,Premium Value,Single Payment
ORD_0009514,1,Voucher,1,1929.78,No,Premium Value,Single Payment
ORD_0009532,1,Voucher,6,1209.29,Yes,Premium Value,Medium Term EMI
ORD_0009535,1,Debit_card,1,784.68,No,High Value,Single Payment
ORD_0009544,1,Credit_card,3,55.53,Yes,Low Value,Short Term EMI
ORD_0009583,1,Voucher,1,2257.56,No,Premium Value,Single Payment
ORD_0009607,1,Credit_card,2,1715.65,Yes,Premium Value,Short Term EMI
ORD_0009613,1,Boleto,1,1598.65,No,Premium Value,Single Payment
ORD_0009644,1,Voucher,3,2503.62,Yes,Premium Value,Short Term EMI
ORD_0009690,1,Debit_card,6,1062.73,Yes,Premium Value,Medium Term EMI
ORD_0009737,1,Boleto,1,1542.25,No,Premium Value,Single Payment
ORD_0009765,1,Debit_card,1,1356.32,No,Premium Value,Single Payment
ORD_0009771,1,Credit_card,12,1642.18,Yes,Premium Value,Long Term EMI
ORD_0009789,1,Credit_card,2,179.23,Yes,Medium Value,Short Term EMI
ORD_0009802,1,Credit_card,3,2539.9,Yes,Premium Value,Short Term EMI
ORD_0009815,1,Debit_card,12,605.05,Yes,High Value,Long Term EMI
ORD_0009844,1,Credit_card,1,2203.93,No,Premium Value,Single Payment
ORD_0009849,1,Debit_card,2,1200.98,Yes,Premium Value,Short Term EMI
ORD_0009858,2,Voucher,3,89.56,Yes,Low Value,Short Term EMI
ORD_0009894,1,Credit_card,3,1204.84,Yes,Premium Value,Short Term EMI
ORD_0009897,1,Credit_card,12,2533.34,Yes,Premium Value,Long Term EMI
ORD_0009910,1,Credit_card,1,2429.27,No,Premium Value,Single Payment
ORD_0009912,1,Voucher,1,1167.81,No,Premium Value,Single Payment
ORD_0009913,1,Credit_card,12,1670.46,Yes,Premium Value,Long Term EMI
ORD_0009969,1,Boleto,3,1242.98,Yes,Premium Value,Short Term EMI
ORD_0009972,1,Boleto,1,473.41,No,Medium Value,Single Payment
ORD_0009973,2,Boleto,1,62.56,No,Low Value,Single Payment
ORD_0009979,1,Debit_card,2,1235.46,Yes,Premium Value,Short Term EMI
ORD_0009985,1,Debit_card,1,1733.79,No,Premium Value,Single Payment
ORD_0009987,2,Debit_card,2,29.53,Yes,Low Value,Short Term EMI
ORD_0009991,2,Debit_card,1,69.41,No,Low Value,Single Payment
ORD_0009995,1,Credit_card,1,1816.25,No,Premium Value,Single Payment
ORD_0009997,2,Debit_card,1,63.31,No,Low Value,Single Payment
ORD_0010013,1,Credit_card,6,868.53,Yes,High Value,Medium Term EMI
ORD_0010022,1,Debit_card,1,2311.82,No,Premium Value,Single Payment
ORD_0010068,2,Boleto,1,68.15,No,Low Value,Single Payment
ORD_0010076,1,Debit_card,2,1699.37,Yes,Premium Value,Short Term EMI
ORD_0010077,1,Boleto,1,423.36,No,Medium Value,Single Payment
ORD_0010082,2,Voucher,1,50.37,No,Low Value,Single Payment
ORD_0010090,1,Voucher,3,2964.97,Yes,Premium Value,Short Term EMI
ORD_0010101,1,Credit_card,1,2953.2,No,Premium Value,Single Payment
ORD_0010107,2,Debit_card,1,56.73,No,Low Value,Single Payment
ORD_0010127,1,Credit_card,12,1830.93,Yes,Premium Value,Long Term EMI
ORD_0010163,1,Credit_card,1,2069.1,No,Premium Value,Single Payment
ORD_0010218,1,Credit_card,12,1978.46,Yes,Premium Value,Long Term EMI
ORD_0010239,2,Credit_card,1,49.83,No,Low Value,Single Payment
