order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status
ORD_0001831,CUST_005351,Shipped,2021-05-24T07:49:00.000Z,2021-05-24T16:49:00.000Z,2021-05-26T16:49:00.000Z,null,2021-05-31T07:49:00.000Z,2021-05-24,2021,5,May,24,Monday,21,2,7,9,48,null,7,null,Pending
ORD_0001865,CUST_004839,Cancelled,2021-12-12T10:02:00.000Z,2021-12-13T00:02:00.000Z,2021-12-14T00:02:00.000Z,null,2021-12-23T10:02:00.000Z,2021-12-12,2021,12,December,12,Sunday,49,4,10,14,24,null,11,null,Pending
ORD_0001866,CUST_011725,Processing,2023-05-13T17:05:00.000Z,2023-05-14T08:05:00.000Z,2023-05-17T08:05:00.000Z,null,2023-05-29T17:05:00.000Z,2023-05-13,2023,5,May,13,Saturday,19,2,17,15,72,null,16,null,Pending
ORD_0001877,CUST_001117,Shipped,2023-06-11T23:36:00.000Z,2023-06-12T12:36:00.000Z,2023-06-14T12:36:00.000Z,null,2023-06-24T23:36:00.000Z,2023-06-11,2023,6,June,11,Sunday,23,2,23,13,48,null,13,null,Pending
ORD_0001928,CUST_012438,Invoiced,2023-01-08T10:32:00.000Z,2023-01-08T16:32:00.000Z,2023-01-10T16:32:00.000Z,null,2023-01-19T10:32:00.000Z,2023-01-08,2023,1,January,8,Sunday,1,1,10,6,48,null,11,null,Pending
ORD_0001930,CUST_011231,Delivered,2021-05-24T21:59:00.000Z,2021-05-25T16:59:00.000Z,2021-05-26T16:59:00.000Z,2021-05-30T21:59:00.000Z,2021-06-07T21:59:00.000Z,2021-05-24,2021,5,May,24,Monday,21,2,21,19,24,6,14,-8,On Time
ORD_0001931,CUST_012320,Delivered,2022-08-04T01:37:00.000Z,2022-08-04T23:37:00.000Z,2022-08-05T23:37:00.000Z,2022-08-09T01:37:00.000Z,2022-08-13T01:37:00.000Z,2022-08-04,2022,8,August,4,Thursday,31,3,1,22,24,5,9,-4,On Time
ORD_0001933,CUST_010965,Delivered,2022-01-28T16:17:00.000Z,2022-01-29T03:17:00.000Z,2022-01-31T03:17:00.000Z,2022-02-06T16:17:00.000Z,2022-02-17T16:17:00.000Z,2022-01-28,2022,1,January,28,Friday,4,1,16,11,48,9,20,-11,On Time
ORD_0001941,CUST_010174,Cancelled,2021-02-26T23:22:00.000Z,2021-02-27T17:22:00.000Z,2021-02-28T17:22:00.000Z,null,2021-03-06T23:22:00.000Z,2021-02-26,2021,2,February,26,Friday,8,1,23,18,24,null,8,null,Pending
ORD_0001948,CUST_001919,Processing,2021-04-23T11:51:00.000Z,2021-04-24T04:51:00.000Z,2021-04-26T04:51:00.000Z,null,2021-05-03T11:51:00.000Z,2021-04-23,2021,4,April,23,Friday,16,2,11,17,48,null,10,null,Pending
ORD_0001950,CUST_007003,Processing,2021-11-21T19:46:00.000Z,2021-11-22T03:46:00.000Z,2021-11-25T03:46:00.000Z,null,2021-12-02T19:46:00.000Z,2021-11-21,2021,11,November,21,Sunday,46,4,19,8,72,null,11,null,Pending
ORD_0001951,CUST_000239,Delivered,2022-06-26T09:23:00.000Z,2022-06-27T08:23:00.000Z,2022-06-28T08:23:00.000Z,2022-07-08T09:23:00.000Z,2022-07-15T09:23:00.000Z,2022-06-26,2022,6,June,26,Sunday,25,2,9,23,24,12,19,-7,On Time
ORD_0001976,CUST_004444,Delivered,2021-01-06T00:53:00.000Z,2021-01-06T07:53:00.000Z,2021-01-08T07:53:00.000Z,2021-01-17T00:53:00.000Z,2021-01-17T00:53:00.000Z,2021-01-06,2021,1,January,6,Wednesday,1,1,0,7,48,11,11,0,On Time
ORD_0001983,CUST_008327,Delivered,2022-05-27T19:48:00.000Z,2022-05-28T15:48:00.000Z,2022-05-29T15:48:00.000Z,2022-06-18T19:48:00.000Z,2022-06-13T19:48:00.000Z,2022-05-27,2022,5,May,27,Friday,21,2,19,20,24,22,17,5,Delayed
ORD_0002102,CUST_002899,Delivered,2022-09-01T16:32:00.000Z,2022-09-01T22:32:00.000Z,2022-09-02T22:32:00.000Z,2022-09-09T16:32:00.000Z,2022-09-17T16:32:00.000Z,2022-09-01,2022,9,September,1,Thursday,35,3,16,6,24,8,16,-8,On Time
ORD_0002114,CUST_004599,Invoiced,2022-08-21T19:45:00.000Z,2022-08-22T18:45:00.000Z,2022-08-24T18:45:00.000Z,null,2022-09-06T19:45:00.000Z,2022-08-21,2022,8,August,21,Sunday,33,3,19,23,48,null,16,null,Pending
ORD_0002116,CUST_004065,Shipped,2021-03-05T07:25:00.000Z,2021-03-06T00:25:00.000Z,2021-03-09T00:25:00.000Z,null,2021-03-19T07:25:00.000Z,2021-03-05,2021,3,March,5,Friday,9,1,7,17,72,null,14,null,Pending
ORD_0002121,CUST_011030,Delivered,2021-11-16T21:55:00.000Z,2021-11-17T21:55:00.000Z,2021-11-20T21:55:00.000Z,2021-11-24T21:55:00.000Z,2021-12-04T21:55:00.000Z,2021-11-16,2021,11,November,16,Tuesday,46,4,21,24,72,8,18,-10,On Time
ORD_0002125,CUST_005545,Delivered,2021-12-24T19:09:00.000Z,2021-12-25T16:09:00.000Z,2021-12-27T16:09:00.000Z,2021-12-27T19:09:00.000Z,2022-01-02T19:09:00.000Z,2021-12-24,2021,12,December,24,Friday,51,4,19,21,48,3,9,-6,On Time
ORD_0002128,CUST_001842,Delivered,2022-04-23T01:24:00.000Z,2022-04-23T04:24:00.000Z,2022-04-25T04:24:00.000Z,2022-04-27T01:24:00.000Z,2022-05-04T01:24:00.000Z,2022-04-23,2022,4,April,23,Saturday,16,2,1,3,48,4,11,-7,On Time
ORD_0002149,CUST_007574,Shipped,2023-01-21T22:21:00.000Z,2023-01-22T17:21:00.000Z,2023-01-23T17:21:00.000Z,null,2023-02-01T22:21:00.000Z,2023-01-21,2023,1,January,21,Saturday,3,1,22,19,24,null,11,null,Pending
ORD_0002159,CUST_007217,Cancelled,2021-12-13T08:19:00.000Z,2021-12-14T02:19:00.000Z,2021-12-16T02:19:00.000Z,null,2022-01-01T08:19:00.000Z,2021-12-13,2021,12,December,13,Monday,50,4,8,18,48,null,19,null,Pending
ORD_0002175,CUST_000845,Delivered,2022-07-19T04:13:00.000Z,2022-07-20T01:13:00.000Z,2022-07-21T01:13:00.000Z,2022-07-22T04:13:00.000Z,2022-08-05T04:13:00.000Z,2022-07-19,2022,7,July,19,Tuesday,29,3,4,21,24,3,17,-14,On Time
ORD_0002182,CUST_003181,Invoiced,2021-09-17T11:33:00.000Z,2021-09-17T14:33:00.000Z,2021-09-19T14:33:00.000Z,null,2021-09-30T11:33:00.000Z,2021-09-17,2021,9,September,17,Friday,37,3,11,3,48,null,13,null,Pending
ORD_0002204,CUST_007139,Delivered,2021-11-11T08:33:00.000Z,2021-11-12T00:33:00.000Z,2021-11-14T00:33:00.000Z,2021-11-25T08:33:00.000Z,2021-11-27T08:33:00.000Z,2021-11-11,2021,11,November,11,Thursday,45,4,8,16,48,14,16,-2,On Time
ORD_0002222,CUST_013772,Delivered,2021-07-14T17:59:00.000Z,2021-07-15T10:59:00.000Z,2021-07-18T10:59:00.000Z,2021-07-25T17:59:00.000Z,2021-07-30T17:59:00.000Z,2021-07-14,2021,7,July,14,Wednesday,28,3,17,17,72,11,16,-5,On Time
ORD_0002223,CUST_010198,Cancelled,2023-01-09T06:56:00.000Z,2023-01-09T07:56:00.000Z,2023-01-11T07:56:00.000Z,null,2023-01-19T06:56:00.000Z,2023-01-09,2023,1,January,9,Monday,2,1,6,1,48,null,10,null,Pending
ORD_0002239,CUST_003036,Shipped,2021-08-15T10:44:00.000Z,2021-08-16T05:44:00.000Z,2021-08-19T05:44:00.000Z,null,2021-08-28T10:44:00.000Z,2021-08-15,2021,8,August,15,Sunday,32,3,10,19,72,null,13,null,Pending
ORD_0002250,CUST_010392,Delivered,2023-03-12T18:36:00.000Z,2023-03-13T13:36:00.000Z,2023-03-14T13:36:00.000Z,2023-03-23T18:36:00.000Z,2023-03-31T18:36:00.000Z,2023-03-12,2023,3,March,12,Sunday,10,1,18,19,24,11,19,-8,On Time
ORD_0002253,CUST_003206,Cancelled,2023-01-12T05:33:00.000Z,2023-01-12T15:33:00.000Z,2023-01-14T15:33:00.000Z,null,2023-01-30T05:33:00.000Z,2023-01-12,2023,1,January,12,Thursday,2,1,5,10,48,null,18,null,Pending
ORD_0002282,CUST_008339,Shipped,2022-12-12T17:09:00.000Z,2022-12-13T09:09:00.000Z,2022-12-16T09:09:00.000Z,null,2022-12-19T17:09:00.000Z,2022-12-12,2022,12,December,12,Monday,50,4,17,16,72,null,7,null,Pending
ORD_0002286,CUST_006529,Delivered,2022-01-31T19:56:00.000Z,2022-02-01T16:56:00.000Z,2022-02-03T16:56:00.000Z,2022-02-07T19:56:00.000Z,2022-02-20T19:56:00.000Z,2022-01-31,2022,1,January,31,Monday,5,1,19,21,48,7,20,-13,On Time
ORD_0002301,CUST_014830,Cancelled,2022-10-01T00:13:00.000Z,2022-10-01T18:13:00.000Z,2022-10-02T18:13:00.000Z,null,2022-10-20T00:13:00.000Z,2022-10-01,2022,10,October,1,Saturday,39,4,0,18,24,null,19,null,Pending
ORD_0002325,CUST_001043,Delivered,2022-04-03T04:03:00.000Z,2022-04-03T20:03:00.000Z,2022-04-06T20:03:00.000Z,2022-04-06T04:03:00.000Z,2022-04-21T04:03:00.000Z,2022-04-03,2022,4,April,3,Sunday,13,2,4,16,72,3,18,-15,On Time
ORD_0002337,CUST_013827,Delivered,2021-02-09T19:37:00.000Z,2021-02-10T12:37:00.000Z,2021-02-11T12:37:00.000Z,2021-02-21T19:37:00.000Z,2021-02-28T19:37:00.000Z,2021-02-09,2021,2,February,9,Tuesday,6,1,19,17,24,12,19,-7,On Time
ORD_0002347,CUST_005634,Cancelled,2021-07-04T15:44:00.000Z,2021-07-04T21:44:00.000Z,2021-07-05T21:44:00.000Z,null,2021-07-21T15:44:00.000Z,2021-07-04,2021,7,July,4,Sunday,26,3,15,6,24,null,17,null,Pending
ORD_0002361,CUST_004640,Cancelled,2021-10-26T11:16:00.000Z,2021-10-27T11:16:00.000Z,2021-10-29T11:16:00.000Z,null,2021-11-14T11:16:00.000Z,2021-10-26,2021,10,October,26,Tuesday,43,4,11,24,48,null,19,null,Pending
ORD_0002370,CUST_014803,Delivered,2022-02-20T06:20:00.000Z,2022-02-20T18:20:00.000Z,2022-02-22T18:20:00.000Z,2022-02-25T06:20:00.000Z,2022-03-06T06:20:00.000Z,2022-02-20,2022,2,February,20,Sunday,7,1,6,12,48,5,14,-9,On Time
ORD_0002397,CUST_009182,Cancelled,2022-01-27T10:01:00.000Z,2022-01-28T10:01:00.000Z,2022-01-31T10:01:00.000Z,null,2022-02-07T10:01:00.000Z,2022-01-27,2022,1,January,27,Thursday,4,1,10,24,72,null,11,null,Pending
ORD_0002406,CUST_011657,Cancelled,2021-04-17T05:26:00.000Z,2021-04-17T07:26:00.000Z,2021-04-20T07:26:00.000Z,null,2021-05-02T05:26:00.000Z,2021-04-17,2021,4,April,17,Saturday,15,2,5,2,72,null,15,null,Pending
ORD_0002432,CUST_012888,Shipped,2021-04-30T12:10:00.000Z,2021-04-30T17:10:00.000Z,2021-05-03T17:10:00.000Z,null,2021-05-19T12:10:00.000Z,2021-04-30,2021,4,April,30,Friday,17,2,12,5,72,null,19,null,Pending
ORD_0002455,CUST_009840,Delivered,2023-04-06T03:29:00.000Z,2023-04-06T04:29:00.000Z,2023-04-08T04:29:00.000Z,2023-04-12T03:29:00.000Z,2023-04-26T03:29:00.000Z,2023-04-06,2023,4,April,6,Thursday,14,2,3,1,48,6,20,-14,On Time
ORD_0002476,CUST_002255,Invoiced,2022-12-26T13:52:00.000Z,2022-12-26T23:52:00.000Z,2022-12-29T23:52:00.000Z,null,2023-01-06T13:52:00.000Z,2022-12-26,2022,12,December,26,Monday,52,4,13,10,72,null,11,null,Pending
ORD_0002499,CUST_011638,Delivered,2023-05-25T12:56:00.000Z,2023-05-26T12:56:00.000Z,2023-05-27T12:56:00.000Z,2023-06-01T12:56:00.000Z,2023-06-10T12:56:00.000Z,2023-05-25,2023,5,May,25,Thursday,21,2,12,24,24,7,16,-9,On Time
ORD_0002502,CUST_014101,Delivered,2022-01-10T19:53:00.000Z,2022-01-10T23:53:00.000Z,2022-01-11T23:53:00.000Z,2022-01-16T19:53:00.000Z,2022-01-20T19:53:00.000Z,2022-01-10,2022,1,January,10,Monday,2,1,19,4,24,6,10,-4,On Time
ORD_0002513,CUST_012526,Delivered,2022-09-23T09:35:00.000Z,2022-09-24T00:35:00.000Z,2022-09-25T00:35:00.000Z,2022-10-03T09:35:00.000Z,2022-10-12T09:35:00.000Z,2022-09-23,2022,9,September,23,Friday,38,3,9,15,24,10,19,-9,On Time
ORD_0002541,CUST_005837,Invoiced,2022-06-07T05:18:00.000Z,2022-06-07T20:18:00.000Z,2022-06-08T20:18:00.000Z,null,2022-06-26T05:18:00.000Z,2022-06-07,2022,6,June,7,Tuesday,23,2,5,15,24,null,19,null,Pending
ORD_0002546,CUST_001780,Delivered,2021-06-18T18:13:00.000Z,2021-06-19T04:13:00.000Z,2021-06-22T04:13:00.000Z,2021-06-26T18:13:00.000Z,2021-07-04T18:13:00.000Z,2021-06-18,2021,6,June,18,Friday,24,2,18,10,72,8,16,-8,On Time
ORD_0002560,CUST_009857,Delivered,2021-10-06T02:36:00.000Z,2021-10-06T21:36:00.000Z,2021-10-09T21:36:00.000Z,2021-10-20T02:36:00.000Z,2021-10-22T02:36:00.000Z,2021-10-06,2021,10,October,6,Wednesday,40,4,2,19,72,14,16,-2,On Time
ORD_0002571,CUST_000303,Cancelled,2021-05-13T23:37:00.000Z,2021-05-14T21:37:00.000Z,2021-05-16T21:37:00.000Z,null,2021-05-29T23:37:00.000Z,2021-05-13,2021,5,May,13,Thursday,19,2,23,22,48,null,16,null,Pending
ORD_0002575,CUST_009868,Delivered,2021-03-19T05:05:00.000Z,2021-03-19T13:05:00.000Z,2021-03-21T13:05:00.000Z,2021-03-27T05:05:00.000Z,2021-04-04T05:05:00.000Z,2021-03-19,2021,3,March,19,Friday,11,1,5,8,48,8,16,-8,On Time
ORD_0002610,CUST_001823,Cancelled,2022-01-09T13:05:00.000Z,2022-01-10T07:05:00.000Z,2022-01-11T07:05:00.000Z,null,2022-01-24T13:05:00.000Z,2022-01-09,2022,1,January,9,Sunday,1,1,13,18,24,null,15,null,Pending
ORD_0002624,CUST_011254,Cancelled,2021-06-06T09:09:00.000Z,2021-06-06T11:09:00.000Z,2021-06-08T11:09:00.000Z,null,2021-06-22T09:09:00.000Z,2021-06-06,2021,6,June,6,Sunday,22,2,9,2,48,null,16,null,Pending
ORD_0002629,CUST_010296,Invoiced,2021-11-05T05:49:00.000Z,2021-11-05T17:49:00.000Z,2021-11-08T17:49:00.000Z,null,2021-11-20T05:49:00.000Z,2021-11-05,2021,11,November,5,Friday,44,4,5,12,72,null,15,null,Pending
ORD_0002630,CUST_000477,Shipped,2021-04-01T01:05:00.000Z,2021-04-01T04:05:00.000Z,2021-04-02T04:05:00.000Z,null,2021-04-19T01:05:00.000Z,2021-04-01,2021,4,April,1,Thursday,13,2,1,3,24,null,18,null,Pending
ORD_0002635,CUST_012134,Shipped,2022-01-18T01:32:00.000Z,2022-01-18T22:32:00.000Z,2022-01-21T22:32:00.000Z,null,2022-02-03T01:32:00.000Z,2022-01-18,2022,1,January,18,Tuesday,3,1,1,21,72,null,16,null,Pending
ORD_0002645,CUST_004692,Delivered,2021-04-25T22:48:00.000Z,2021-04-26T08:48:00.000Z,2021-04-28T08:48:00.000Z,2021-05-09T22:48:00.000Z,2021-05-12T22:48:00.000Z,2021-04-25,2021,4,April,25,Sunday,16,2,22,10,48,14,17,-3,On Time
ORD_0002656,CUST_003095,Processing,2023-03-08T23:17:00.000Z,2023-03-09T10:17:00.000Z,2023-03-10T10:17:00.000Z,null,2023-03-23T23:17:00.000Z,2023-03-08,2023,3,March,8,Wednesday,10,1,23,11,24,null,15,null,Pending
ORD_0002670,CUST_003810,Shipped,2021-11-05T18:08:00.000Z,2021-11-05T21:08:00.000Z,2021-11-07T21:08:00.000Z,null,2021-11-23T18:08:00.000Z,2021-11-05,2021,11,November,5,Friday,44,4,18,3,48,null,18,null,Pending
ORD_0002682,CUST_005516,Shipped,2021-03-02T10:13:00.000Z,2021-03-02T19:13:00.000Z,2021-03-05T19:13:00.000Z,null,2021-03-16T10:13:00.000Z,2021-03-02,2021,3,March,2,Tuesday,9,1,10,9,72,null,14,null,Pending
ORD_0002707,CUST_012382,Delivered,2023-05-02T22:51:00.000Z,2023-05-03T12:51:00.000Z,2023-05-05T12:51:00.000Z,2023-05-10T22:51:00.000Z,2023-05-22T22:51:00.000Z,2023-05-02,2023,5,May,2,Tuesday,18,2,22,14,48,8,20,-12,On Time
ORD_0002741,CUST_006123,Processing,2023-05-23T20:58:00.000Z,2023-05-24T00:58:00.000Z,2023-05-27T00:58:00.000Z,null,2023-06-01T20:58:00.000Z,2023-05-23,2023,5,May,23,Tuesday,21,2,20,4,72,null,9,null,Pending
ORD_0002797,CUST_006869,Shipped,2022-03-12T06:46:00.000Z,2022-03-13T00:46:00.000Z,2022-03-15T00:46:00.000Z,null,2022-04-01T06:46:00.000Z,2022-03-12,2022,3,March,12,Saturday,10,1,6,18,48,null,20,null,Pending
ORD_0002799,CUST_012851,Processing,2023-05-11T01:59:00.000Z,2023-05-11T21:59:00.000Z,2023-05-13T21:59:00.000Z,null,2023-05-23T01:59:00.000Z,2023-05-11,2023,5,May,11,Thursday,19,2,1,20,48,null,12,null,Pending
ORD_0002808,CUST_008925,Shipped,2022-07-16T15:32:00.000Z,2022-07-17T11:32:00.000Z,2022-07-20T11:32:00.000Z,null,2022-08-05T15:32:00.000Z,2022-07-16,2022,7,July,16,Saturday,28,3,15,20,72,null,20,null,Pending
ORD_0002815,CUST_010357,Delivered,2021-08-28T17:19:00.000Z,2021-08-29T16:19:00.000Z,2021-08-30T16:19:00.000Z,2021-09-09T17:19:00.000Z,2021-09-17T17:19:00.000Z,2021-08-28,2021,8,August,28,Saturday,34,3,17,23,24,12,20,-8,On Time
ORD_0002828,CUST_001359,Delivered,2021-12-12T11:52:00.000Z,2021-12-12T14:52:00.000Z,2021-12-13T14:52:00.000Z,2021-12-18T11:52:00.000Z,2021-12-28T11:52:00.000Z,2021-12-12,2021,12,December,12,Sunday,49,4,11,3,24,6,16,-10,On Time
ORD_0002839,CUST_000088,Delivered,2023-01-03T05:38:00.000Z,2023-01-04T02:38:00.000Z,2023-01-05T02:38:00.000Z,2023-01-10T05:38:00.000Z,2023-01-13T05:38:00.000Z,2023-01-03,2023,1,January,3,Tuesday,1,1,5,21,24,7,10,-3,On Time
ORD_0002854,CUST_002190,Delivered,2023-03-13T22:04:00.000Z,2023-03-14T16:04:00.000Z,2023-03-17T16:04:00.000Z,2023-03-17T22:04:00.000Z,2023-03-27T22:04:00.000Z,2023-03-13,2023,3,March,13,Monday,11,1,22,18,72,4,14,-10,On Time
ORD_0002856,CUST_013826,Invoiced,2022-09-20T17:29:00.000Z,2022-09-21T13:29:00.000Z,2022-09-24T13:29:00.000Z,null,2022-10-06T17:29:00.000Z,2022-09-20,2022,9,September,20,Tuesday,38,3,17,20,72,null,16,null,Pending
ORD_0002860,CUST_001176,Processing,2021-11-28T16:59:00.000Z,2021-11-29T09:59:00.000Z,2021-12-01T09:59:00.000Z,null,2021-12-13T16:59:00.000Z,2021-11-28,2021,11,November,28,Sunday,47,4,16,17,48,null,15,null,Pending
ORD_0002875,CUST_006593,Delivered,2022-01-19T15:03:00.000Z,2022-01-19T19:03:00.000Z,2022-01-20T19:03:00.000Z,2022-01-28T15:03:00.000Z,2022-02-01T15:03:00.000Z,2022-01-19,2022,1,January,19,Wednesday,3,1,15,4,24,9,13,-4,On Time
ORD_0002878,CUST_003954,Delivered,2022-11-23T17:44:00.000Z,2022-11-24T06:44:00.000Z,2022-11-25T06:44:00.000Z,2022-12-01T17:44:00.000Z,2022-12-11T17:44:00.000Z,2022-11-23,2022,11,November,23,Wednesday,47,4,17,13,24,8,18,-10,On Time
ORD_0002879,CUST_012671,Processing,2022-07-26T07:14:00.000Z,2022-07-26T20:14:00.000Z,2022-07-29T20:14:00.000Z,null,2022-08-15T07:14:00.000Z,2022-07-26,2022,7,July,26,Tuesday,30,3,7,13,72,null,20,null,Pending
ORD_0002902,CUST_001427,Invoiced,2022-08-18T13:06:00.000Z,2022-08-19T10:06:00.000Z,2022-08-21T10:06:00.000Z,null,2022-08-26T13:06:00.000Z,2022-08-18,2022,8,August,18,Thursday,33,3,13,21,48,null,8,null,Pending
ORD_0002942,CUST_001820,Cancelled,2022-01-10T18:03:00.000Z,2022-01-11T00:03:00.000Z,2022-01-13T00:03:00.000Z,null,2022-01-20T18:03:00.000Z,2022-01-10,2022,1,January,10,Monday,2,1,18,6,48,null,10,null,Pending
ORD_0002966,CUST_007559,Invoiced,2022-04-19T04:36:00.000Z,2022-04-19T10:36:00.000Z,2022-04-22T10:36:00.000Z,null,2022-05-03T04:36:00.000Z,2022-04-19,2022,4,April,19,Tuesday,16,2,4,6,72,null,14,null,Pending
ORD_0002967,CUST_010987,Delivered,2021-03-16T06:58:00.000Z,2021-03-16T16:58:00.000Z,2021-03-17T16:58:00.000Z,2021-03-26T06:58:00.000Z,2021-04-05T06:58:00.000Z,2021-03-16,2021,3,March,16,Tuesday,11,1,6,10,24,10,20,-10,On Time
ORD_0002986,CUST_002963,Processing,2021-04-29T19:44:00.000Z,2021-04-30T05:44:00.000Z,2021-05-03T05:44:00.000Z,null,2021-05-19T19:44:00.000Z,2021-04-29,2021,4,April,29,Thursday,17,2,19,10,72,null,20,null,Pending
ORD_0002989,CUST_003572,Processing,2021-11-24T05:17:00.000Z,2021-11-24T20:17:00.000Z,2021-11-25T20:17:00.000Z,null,2021-12-10T05:17:00.000Z,2021-11-24,2021,11,November,24,Wednesday,47,4,5,15,24,null,16,null,Pending
ORD_0003003,CUST_003094,Cancelled,2023-01-16T09:09:00.000Z,2023-01-16T16:09:00.000Z,2023-01-17T16:09:00.000Z,null,2023-01-31T09:09:00.000Z,2023-01-16,2023,1,January,16,Monday,3,1,9,7,24,null,15,null,Pending
ORD_0003022,CUST_000686,Delivered,2021-11-28T08:25:00.000Z,2021-11-29T00:25:00.000Z,2021-11-30T00:25:00.000Z,2021-12-01T08:25:00.000Z,2021-12-08T08:25:00.000Z,2021-11-28,2021,11,November,28,Sunday,47,4,8,16,24,3,10,-7,On Time
ORD_0003032,CUST_006341,Delivered,2023-01-29T05:08:00.000Z,2023-01-30T03:08:00.000Z,2023-02-02T03:08:00.000Z,2023-02-07T05:08:00.000Z,2023-02-16T05:08:00.000Z,2023-01-29,2023,1,January,29,Sunday,4,1,5,22,72,9,18,-9,On Time
ORD_0003033,CUST_009430,Invoiced,2021-02-06T01:39:00.000Z,2021-02-06T11:39:00.000Z,2021-02-09T11:39:00.000Z,null,2021-02-13T01:39:00.000Z,2021-02-06,2021,2,February,6,Saturday,5,1,1,10,72,null,7,null,Pending
ORD_0003044,CUST_014170,Delivered,2021-11-04T07:16:00.000Z,2021-11-04T13:16:00.000Z,2021-11-05T13:16:00.000Z,2021-11-24T07:16:00.000Z,2021-11-19T07:16:00.000Z,2021-11-04,2021,11,November,4,Thursday,44,4,7,6,24,20,15,5,Delayed
ORD_0003055,CUST_012800,Processing,2023-02-04T22:03:00.000Z,2023-02-05T17:03:00.000Z,2023-02-06T17:03:00.000Z,null,2023-02-14T22:03:00.000Z,2023-02-04,2023,2,February,4,Saturday,5,1,22,19,24,null,10,null,Pending
ORD_0003069,CUST_006821,Delivered,2022-05-20T14:12:00.000Z,2022-05-20T23:12:00.000Z,2022-05-22T23:12:00.000Z,2022-05-26T14:12:00.000Z,2022-06-01T14:12:00.000Z,2022-05-20,2022,5,May,20,Friday,20,2,14,9,48,6,12,-6,On Time
ORD_0003078,CUST_008442,Shipped,2021-10-14T12:39:00.000Z,2021-10-15T04:39:00.000Z,2021-10-18T04:39:00.000Z,null,2021-10-24T12:39:00.000Z,2021-10-14,2021,10,October,14,Thursday,41,4,12,16,72,null,10,null,Pending
ORD_0003080,CUST_004610,Delivered,2023-01-09T16:00:00.000Z,2023-01-10T03:00:00.000Z,2023-01-11T03:00:00.000Z,2023-02-04T16:00:00.000Z,2023-01-26T16:00:00.000Z,2023-01-09,2023,1,January,9,Monday,2,1,16,11,24,26,17,9,Delayed
ORD_0003096,CUST_001532,Delivered,2021-11-02T03:06:00.000Z,2021-11-03T03:06:00.000Z,2021-11-06T03:06:00.000Z,2021-11-07T03:06:00.000Z,2021-11-13T03:06:00.000Z,2021-11-02,2021,11,November,2,Tuesday,44,4,3,24,72,5,11,-6,On Time
ORD_0003098,CUST_009127,Delivered,2022-12-28T19:16:00.000Z,2022-12-29T17:16:00.000Z,2023-01-01T17:16:00.000Z,2023-01-16T19:16:00.000Z,2023-01-08T19:16:00.000Z,2022-12-28,2022,12,December,28,Wednesday,52,4,19,22,72,19,11,8,Delayed
ORD_0003103,CUST_008421,Invoiced,2021-02-17T19:59:00.000Z,2021-02-17T21:59:00.000Z,2021-02-18T21:59:00.000Z,null,2021-03-09T19:59:00.000Z,2021-02-17,2021,2,February,17,Wednesday,7,1,19,2,24,null,20,null,Pending
ORD_0003206,CUST_005257,Invoiced,2022-02-27T11:13:00.000Z,2022-02-28T06:13:00.000Z,2022-03-01T06:13:00.000Z,null,2022-03-06T11:13:00.000Z,2022-02-27,2022,2,February,27,Sunday,8,1,11,19,24,null,7,null,Pending
ORD_0003221,CUST_005085,Delivered,2022-11-12T03:09:00.000Z,2022-11-12T10:09:00.000Z,2022-11-13T10:09:00.000Z,2022-12-03T03:09:00.000Z,2022-11-30T03:09:00.000Z,2022-11-12,2022,11,November,12,Saturday,45,4,3,7,24,21,18,3,Delayed
ORD_0003224,CUST_004775,Processing,2021-10-10T08:00:00.000Z,2021-10-10T09:00:00.000Z,2021-10-11T09:00:00.000Z,null,2021-10-30T08:00:00.000Z,2021-10-10,2021,10,October,10,Sunday,40,4,8,1,24,null,20,null,Pending
ORD_0003239,CUST_006029,Delivered,2023-04-27T23:49:00.000Z,2023-04-28T17:49:00.000Z,2023-05-01T17:49:00.000Z,2023-05-06T23:49:00.000Z,2023-05-05T23:49:00.000Z,2023-04-27,2023,4,April,27,Thursday,17,2,23,18,72,9,8,1,Delayed
ORD_0003273,CUST_007471,Delivered,2022-02-16T14:15:00.000Z,2022-02-17T11:15:00.000Z,2022-02-19T11:15:00.000Z,2022-03-09T14:15:00.000Z,2022-03-05T14:15:00.000Z,2022-02-16,2022,2,February,16,Wednesday,7,1,14,21,48,21,17,4,Delayed
ORD_0003293,CUST_013748,Delivered,2021-12-26T06:07:00.000Z,2021-12-26T20:07:00.000Z,2021-12-29T20:07:00.000Z,2022-01-08T06:07:00.000Z,2022-01-11T06:07:00.000Z,2021-12-26,2021,12,December,26,Sunday,51,4,6,14,72,13,16,-3,On Time
ORD_0003318,CUST_001465,Delivered,2021-09-19T10:54:00.000Z,2021-09-20T08:54:00.000Z,2021-09-21T08:54:00.000Z,2021-09-24T10:54:00.000Z,2021-10-01T10:54:00.000Z,2021-09-19,2021,9,September,19,Sunday,37,3,10,22,24,5,12,-7,On Time
