order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_region,order_item_id,seller_id,shipping_limit_date,price,freight_value,gross_sales,shipping_cost,total_amount,shipping_percentage,shipping_category,price_category,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category,net_sales,shipping_amount,total_sales,profit,order_value_segment,delivery_performance
ORD_0000695,PROD_002128,CUST_002126,Invoiced,2021-06-07T06:06:00.000Z,2021-06-07T15:06:00.000Z,2021-06-10T15:06:00.000Z,null,2021-06-14T06:06:00.000Z,2021-06-07,2021,6,June,7,Monday,23,2,6,9,72,null,7,null,Pending,UNIQ_002126,93665,Maceio,AL,Northeast,2,SELL_0341,2021-06-08T06:06:00.000Z,546.41,31.04,546.41,31.04,577.45,5.68,Medium,Premium,Fashion,26,578,3,8788,83,21,47,81921,Large,Heavy,Special Handling,1,Credit_card,12,215.27,Yes,Medium Value,Long Term EMI,546.41,31.04,577.45,109.28,High,Delayed
ORD_0000708,PROD_000083,CUST_006073,Cancelled,2021-08-13T10:23:00.000Z,2021-08-13T23:23:00.000Z,2021-08-14T23:23:00.000Z,null,2021-08-28T10:23:00.000Z,2021-08-13,2021,8,August,13,Friday,32,3,10,13,24,null,15,null,Pending,UNIQ_006073,22160,Curitiba,PR,South,1,SELL_0014,2021-08-14T10:23:00.000Z,2250.33,68.13,2250.33,68.13,2318.46,3.03,High,Premium,Health,33,533,4,22241,83,29,12,28884,Large,Heavy,Special Handling,1,Credit_card,1,2508.69,No,Premium Value,Single Payment,2250.33,68.13,2318.46,450.07,Premium,Delayed
ORD_0000746,PROD_002385,CUST_014839,Cancelled,2023-01-03T16:28:00.000Z,2023-01-04T12:28:00.000Z,2023-01-05T12:28:00.000Z,null,2023-01-21T16:28:00.000Z,2023-01-03,2023,1,January,3,Tuesday,1,1,16,20,24,null,18,null,Pending,UNIQ_014839,81243,Manaus,AM,North,1,SELL_0328,2023-01-05T16:28:00.000Z,1945.72,52.8,1945.72,52.8,1998.52,2.71,High,Premium,Electronics,46,498,6,16208,79,39,46,141726,Large,Heavy,Special Handling,1,Debit_card,1,2978.09,No,Premium Value,Single Payment,1945.72,52.8,1998.52,389.14,Premium,Delayed
ORD_0000747,PROD_002978,CUST_010470,Cancelled,2023-04-06T19:01:00.000Z,2023-04-07T03:01:00.000Z,2023-04-08T03:01:00.000Z,null,2023-04-22T19:01:00.000Z,2023-04-06,2023,4,April,6,Thursday,14,2,19,8,24,null,16,null,Pending,UNIQ_010470,63855,Salvador,BA,Northeast,2,SELL_0165,2023-04-08T19:01:00.000Z,1549.67,34.8,1549.67,34.8,1584.47,2.25,Medium,Premium,Health,49,545,6,28776,49,21,79,81291,Large,Heavy,Special Handling,1,Credit_card,2,1063.33,Yes,Premium Value,Short Term EMI,1549.67,34.8,1584.47,309.93,Premium,Delayed
ORD_0000757,PROD_000539,CUST_002916,Cancelled,2023-02-03T21:03:00.000Z,2023-02-04T09:03:00.000Z,2023-02-07T09:03:00.000Z,null,2023-02-16T21:03:00.000Z,2023-02-03,2023,2,February,3,Friday,5,1,21,12,72,null,13,null,Pending,UNIQ_002916,99908,Belo Horizonte,MG,Southeast,1,SELL_0355,2023-02-05T21:03:00.000Z,2160.14,20.72,2160.14,20.72,2180.86,0.96,Medium,Premium,Fashion,27,441,6,8366,69,34,39,91494,Large,Heavy,Special Handling,1,Credit_card,12,1571.34,Yes,Premium Value,Long Term EMI,2160.14,20.72,2180.86,432.03,Premium,Delayed
ORD_0000771,PROD_000976,CUST_011739,Delivered,2022-09-13T20:19:00.000Z,2022-09-14T00:19:00.000Z,2022-09-15T00:19:00.000Z,2022-09-20T20:19:00.000Z,2022-10-01T20:19:00.000Z,2022-09-13,2022,9,September,13,Tuesday,37,3,20,4,24,7,18,-11,On Time,UNIQ_011739,14389,Fortaleza,CE,Northeast,1,SELL_0475,2022-09-15T20:19:00.000Z,1629.88,30.3,1629.88,30.3,1660.18,1.86,Medium,Premium,Music,32,690,6,19780,17,21,62,22134,Large,Heavy,Special Handling,1,Voucher,12,2214.55,Yes,Premium Value,Long Term EMI,1629.88,30.3,1660.18,325.98,Premium,On Time
ORD_0000809,PROD_001447,CUST_006408,Delivered,2021-01-28T23:36:00.000Z,2021-01-29T21:36:00.000Z,2021-02-01T21:36:00.000Z,2021-02-22T23:36:00.000Z,2021-02-14T23:36:00.000Z,2021-01-28,2021,1,January,28,Thursday,4,1,23,22,72,25,17,8,Delayed,UNIQ_006408,10845,Belem,PA,North,1,SELL_0421,2021-01-31T23:36:00.000Z,170.23,71.05,170.23,71.05,241.28,41.74,High,Standard,Electronics,27,218,6,11098,49,48,22,51744,Large,Heavy,Special Handling,1,Credit_card,12,2073.29,Yes,Premium Value,Long Term EMI,170.23,71.05,241.28,34.05,Medium,Delayed
ORD_0000810,PROD_002319,CUST_003745,Processing,2022-05-11T06:48:00.000Z,2022-05-11T07:48:00.000Z,2022-05-14T07:48:00.000Z,null,2022-05-24T06:48:00.000Z,2022-05-11,2022,5,May,11,Wednesday,19,2,6,1,72,null,13,null,Pending,UNIQ_003745,71689,Rio De Janeiro,RJ,Southeast,1,SELL_0232,2022-05-13T06:48:00.000Z,1443.29,76.7,1443.29,76.7,1519.99,5.31,High,Premium,Food,33,646,4,9496,47,47,34,75106,Large,Heavy,Special Handling,1,Credit_card,6,1981.1,Yes,Premium Value,Medium Term EMI,1443.29,76.7,1519.99,288.66,Premium,Delayed
ORD_0000843,PROD_002231,CUST_010554,Invoiced,2023-05-18T07:42:00.000Z,2023-05-18T15:42:00.000Z,2023-05-20T15:42:00.000Z,null,2023-06-06T07:42:00.000Z,2023-05-18,2023,5,May,18,Thursday,20,2,7,8,48,null,19,null,Pending,UNIQ_010554,33819,Natal,RN,Northeast,2,SELL_0297,2023-05-21T07:42:00.000Z,2364.16,28.84,2364.16,28.84,2393,1.22,Medium,Premium,Beauty,61,283,6,16576,95,17,26,41990,Large,Heavy,Special Handling,2,Credit_card,3,39.71,Yes,Low Value,Short Term EMI,2364.16,28.84,2393,472.83,Premium,Delayed
ORD_0000853,PROD_001938,CUST_011296,Shipped,2022-11-06T09:46:00.000Z,2022-11-07T06:46:00.000Z,2022-11-09T06:46:00.000Z,null,2022-11-13T09:46:00.000Z,2022-11-06,2022,11,November,6,Sunday,44,4,9,21,48,null,7,null,Pending,UNIQ_011296,61364,Natal,RN,Northeast,1,SELL_0499,2022-11-09T09:46:00.000Z,2165.66,24.09,2165.66,24.09,2189.75,1.11,Medium,Premium,Food,36,899,3,13859,68,35,19,45220,Large,Heavy,Special Handling,1,Credit_card,1,2176.47,No,Premium Value,Single Payment,2165.66,24.09,2189.75,433.13,Premium,Delayed
ORD_0000869,PROD_000408,CUST_007156,Delivered,2021-10-15T02:22:00.000Z,2021-10-15T16:22:00.000Z,2021-10-18T16:22:00.000Z,2021-10-23T02:22:00.000Z,2021-10-25T02:22:00.000Z,2021-10-15,2021,10,October,15,Friday,41,4,2,14,72,8,10,-2,On Time,UNIQ_007156,65822,Teresina,PI,Northeast,2,SELL_0439,2021-10-16T02:22:00.000Z,1666.98,14.08,1666.98,14.08,1681.06,0.84,Low,Premium,Sports,53,919,3,21553,94,32,56,168448,Large,Heavy,Special Handling,1,Voucher,12,1572.44,Yes,Premium Value,Long Term EMI,1666.98,14.08,1681.06,333.4,Premium,On Time
ORD_0000898,PROD_000680,CUST_012158,Processing,2023-01-29T15:13:00.000Z,2023-01-30T07:13:00.000Z,2023-01-31T07:13:00.000Z,null,2023-02-08T15:13:00.000Z,2023-01-29,2023,1,January,29,Sunday,4,1,15,16,24,null,10,null,Pending,UNIQ_012158,92709,Salvador,BA,Northeast,1,SELL_0099,2023-02-01T15:13:00.000Z,1429.42,59.87,1429.42,59.87,1489.29,4.19,High,Premium,Electronics,27,968,5,5170,80,27,26,56160,Large,Heavy,Special Handling,1,Credit_card,3,1866.49,Yes,Premium Value,Short Term EMI,1429.42,59.87,1489.29,285.88,Premium,Delayed
ORD_0000904,PROD_000768,CUST_007469,Processing,2021-09-21T15:25:00.000Z,2021-09-22T06:25:00.000Z,2021-09-23T06:25:00.000Z,null,2021-10-08T15:25:00.000Z,2021-09-21,2021,9,September,21,Tuesday,38,3,15,15,24,null,17,null,Pending,UNIQ_007469,33256,Campo Grande,MS,Central-West,1,SELL_0244,2021-09-23T15:25:00.000Z,2060.49,39.75,2060.49,39.75,2100.24,1.93,Medium,Premium,Fashion,43,389,5,15844,96,14,11,14784,Large,Heavy,Special Handling,1,Credit_card,1,2883.48,No,Premium Value,Single Payment,2060.49,39.75,2100.24,412.1,Premium,Delayed
ORD_0000910,PROD_002842,CUST_014050,Cancelled,2023-06-12T03:04:00.000Z,2023-06-12T14:04:00.000Z,2023-06-15T14:04:00.000Z,null,2023-06-21T03:04:00.000Z,2023-06-12,2023,6,June,12,Monday,24,2,3,11,72,null,9,null,Pending,UNIQ_014050,46556,Aracaju,SE,Northeast,1,SELL_0413,2023-06-15T03:04:00.000Z,2453.28,75.6,2453.28,75.6,2528.88,3.08,High,Premium,Beauty,47,363,3,6271,39,11,65,27885,Large,Heavy,Special Handling,1,Voucher,1,2207.25,No,Premium Value,Single Payment,2453.28,75.6,2528.88,490.66,Premium,Delayed
ORD_0000949,PROD_001916,CUST_009270,Shipped,2022-04-07T21:50:00.000Z,2022-04-08T01:50:00.000Z,2022-04-09T01:50:00.000Z,null,2022-04-24T21:50:00.000Z,2022-04-07,2022,4,April,7,Thursday,14,2,21,4,24,null,17,null,Pending,UNIQ_009270,25269,Maceio,AL,Northeast,1,SELL_0216,2022-04-08T21:50:00.000Z,1902.86,77,1902.86,77,1979.86,4.05,High,Premium,Furniture,62,618,5,11533,85,12,57,58140,Large,Heavy,Special Handling,1,Voucher,1,395.7,No,Medium Value,Single Payment,1902.86,77,1979.86,380.57,Premium,Delayed
ORD_0000963,PROD_000650,CUST_014485,Cancelled,2023-01-13T18:18:00.000Z,2023-01-14T00:18:00.000Z,2023-01-16T00:18:00.000Z,null,2023-01-25T18:18:00.000Z,2023-01-13,2023,1,January,13,Friday,2,1,18,6,48,null,12,null,Pending,UNIQ_014485,11720,Goiania,GO,Central-West,1,SELL_0354,2023-01-16T18:18:00.000Z,162.05,19.34,162.05,19.34,181.39,11.93,Low,Standard,Music,36,359,5,29125,81,26,46,96876,Large,Heavy,Special Handling,1,Credit_card,1,662.6,No,High Value,Single Payment,162.05,19.34,181.39,32.41,Medium,Delayed
ORD_0000965,PROD_000250,CUST_011740,Shipped,2022-03-18T02:17:00.000Z,2022-03-18T06:17:00.000Z,2022-03-19T06:17:00.000Z,null,2022-04-04T02:17:00.000Z,2022-03-18,2022,3,March,18,Friday,11,1,2,4,24,null,17,null,Pending,UNIQ_011740,35546,Recife,PE,Northeast,4,SELL_0059,2022-03-19T02:17:00.000Z,1351.71,37.4,1351.71,37.4,1389.11,2.77,Medium,Premium,Office,23,848,5,16129,39,44,29,49764,Large,Heavy,Special Handling,1,Credit_card,6,1124.64,Yes,Premium Value,Medium Term EMI,1351.71,37.4,1389.11,270.34,Premium,Delayed
ORD_0000967,PROD_002975,CUST_008131,Delivered,2022-09-19T06:42:00.000Z,2022-09-19T10:42:00.000Z,2022-09-21T10:42:00.000Z,2022-09-23T06:42:00.000Z,2022-09-28T06:42:00.000Z,2022-09-19,2022,9,September,19,Monday,38,3,6,4,48,4,9,-5,On Time,UNIQ_008131,88860,Recife,PE,Northeast,1,SELL_0061,2022-09-21T06:42:00.000Z,2385.72,66.64,2385.72,66.64,2452.36,2.79,High,Premium,Garden,52,669,4,2072,81,42,44,149688,Large,Heavy,Standard,1,Credit_card,1,2086.43,No,Premium Value,Single Payment,2385.72,66.64,2452.36,477.14,Premium,On Time
ORD_0000983,PROD_001658,CUST_005006,Delivered,2021-09-10T20:20:00.000Z,2021-09-11T01:20:00.000Z,2021-09-12T01:20:00.000Z,2021-09-21T20:20:00.000Z,2021-09-24T20:20:00.000Z,2021-09-10,2021,9,September,10,Friday,36,3,20,5,24,11,14,-3,On Time,UNIQ_005006,26926,Salvador,BA,Northeast,1,SELL_0424,2021-09-12T20:20:00.000Z,1736.19,10.33,1736.19,10.33,1746.52,0.59,Low,Premium,Furniture,38,611,4,19997,40,28,52,58240,Large,Heavy,Special Handling,1,Boleto,1,1034.11,No,Premium Value,Single Payment,1736.19,10.33,1746.52,347.24,Premium,On Time
ORD_0001002,PROD_002327,CUST_006657,Shipped,2022-07-20T02:51:00.000Z,2022-07-20T10:51:00.000Z,2022-07-21T10:51:00.000Z,null,2022-07-28T02:51:00.000Z,2022-07-20,2022,7,July,20,Wednesday,29,3,2,8,24,null,8,null,Pending,UNIQ_006657,43817,Curitiba,PR,South,2,SELL_0317,2022-07-23T02:51:00.000Z,1511.95,7.89,1511.95,7.89,1519.84,0.52,Low,Premium,Automotive,28,881,1,28757,39,8,29,9048,Medium,Heavy,Special Handling,1,Credit_card,12,1494.76,Yes,Premium Value,Long Term EMI,1511.95,7.89,1519.84,302.39,Premium,Delayed
ORD_0001022,PROD_001166,CUST_007542,Invoiced,2021-12-18T21:28:00.000Z,2021-12-19T18:28:00.000Z,2021-12-20T18:28:00.000Z,null,2022-01-05T21:28:00.000Z,2021-12-18,2021,12,December,18,Saturday,50,4,21,21,24,null,18,null,Pending,UNIQ_007542,69885,Fortaleza,CE,Northeast,1,SELL_0446,2021-12-20T21:28:00.000Z,1962.4,54.89,1962.4,54.89,2017.29,2.8,High,Premium,Automotive,69,217,5,13889,13,18,49,11466,Large,Heavy,Special Handling,1,Credit_card,12,2738.8,Yes,Premium Value,Long Term EMI,1962.4,54.89,2017.29,392.48,Premium,Delayed
ORD_0001046,PROD_002393,CUST_012024,Cancelled,2021-09-17T19:59:00.000Z,2021-09-18T12:59:00.000Z,2021-09-21T12:59:00.000Z,null,2021-09-27T19:59:00.000Z,2021-09-17,2021,9,September,17,Friday,37,3,19,17,72,null,10,null,Pending,UNIQ_012024,23730,Campo Grande,MS,Central-West,1,SELL_0054,2021-09-20T19:59:00.000Z,162.45,10.06,162.45,10.06,172.51,6.19,Low,Standard,Sports,34,772,2,25534,25,36,20,18000,Large,Heavy,Special Handling,1,Credit_card,12,2788.6,Yes,Premium Value,Long Term EMI,162.45,10.06,172.51,32.49,Medium,Delayed
ORD_0001060,PROD_002195,CUST_003369,Invoiced,2022-09-25T21:26:00.000Z,2022-09-25T23:26:00.000Z,2022-09-27T23:26:00.000Z,null,2022-10-02T21:26:00.000Z,2022-09-25,2022,9,September,25,Sunday,38,3,21,2,48,null,7,null,Pending,UNIQ_003369,33459,Natal,RN,Northeast,1,SELL_0018,2022-09-26T21:26:00.000Z,2081.69,24.26,2081.69,24.26,2105.95,1.17,Medium,Premium,Garden,39,355,4,21487,65,8,33,17160,Large,Heavy,Special Handling,1,Credit_card,12,433.18,Yes,Medium Value,Long Term EMI,2081.69,24.26,2105.95,416.34,Premium,Delayed
ORD_0001074,PROD_000677,CUST_010092,Delivered,2021-09-02T01:01:00.000Z,2021-09-02T07:01:00.000Z,2021-09-03T07:01:00.000Z,2021-09-17T01:01:00.000Z,2021-09-16T01:01:00.000Z,2021-09-02,2021,9,September,2,Thursday,35,3,1,6,24,15,14,1,Delayed,UNIQ_010092,78750,Joao Pessoa,PB,Northeast,1,SELL_0071,2021-09-03T01:01:00.000Z,1280.66,53.34,1280.66,53.34,1334,4.17,High,Premium,Food,65,202,5,20883,68,5,22,7480,Medium,Heavy,Special Handling,1,Voucher,12,2730.08,Yes,Premium Value,Long Term EMI,1280.66,53.34,1334,256.13,Premium,Delayed
ORD_0001105,PROD_002385,CUST_005353,Delivered,2023-01-21T21:36:00.000Z,2023-01-22T05:36:00.000Z,2023-01-24T05:36:00.000Z,2023-01-31T21:36:00.000Z,2023-02-04T21:36:00.000Z,2023-01-21,2023,1,January,21,Saturday,3,1,21,8,48,10,14,-4,On Time,UNIQ_005353,12826,Curitiba,PR,South,1,SELL_0043,2023-01-24T21:36:00.000Z,1880.37,63.64,1880.37,63.64,1944.01,3.38,High,Premium,Electronics,46,498,6,16208,79,39,46,141726,Large,Heavy,Special Handling,1,Credit_card,6,487.42,Yes,Medium Value,Medium Term EMI,1880.37,63.64,1944.01,376.07,Premium,On Time
ORD_0001108,PROD_001553,CUST_011012,Delivered,2021-08-01T23:20:00.000Z,2021-08-02T06:20:00.000Z,2021-08-04T06:20:00.000Z,2021-08-07T23:20:00.000Z,2021-08-18T23:20:00.000Z,2021-08-01,2021,8,August,1,Sunday,30,3,23,7,48,6,17,-11,On Time,UNIQ_011012,84381,Fortaleza,CE,Northeast,2,SELL_0296,2021-08-03T23:20:00.000Z,1497.83,47.93,1497.83,47.93,1545.76,3.2,Medium,Premium,Beauty,23,133,5,23305,34,48,40,65280,Large,Heavy,Special Handling,2,Debit_card,1,74.71,No,Low Value,Single Payment,1497.83,47.93,1545.76,299.57,Premium,On Time
ORD_0001118,PROD_000073,CUST_007635,Delivered,2021-12-13T03:12:00.000Z,2021-12-13T20:12:00.000Z,2021-12-15T20:12:00.000Z,2021-12-22T03:12:00.000Z,2021-12-21T03:12:00.000Z,2021-12-13,2021,12,December,13,Monday,50,4,3,17,48,9,8,1,Delayed,UNIQ_007635,40160,Goiania,GO,Central-West,1,SELL_0279,2021-12-15T03:12:00.000Z,1127.75,18.32,1127.75,18.32,1146.07,1.62,Low,Premium,Beauty,42,604,6,18687,69,13,57,51129,Large,Heavy,Special Handling,1,Voucher,1,1081.24,No,Premium Value,Single Payment,1127.75,18.32,1146.07,225.55,Premium,Delayed
ORD_0001132,PROD_000231,CUST_010815,Delivered,2022-03-27T13:52:00.000Z,2022-03-28T08:52:00.000Z,2022-03-30T08:52:00.000Z,2022-04-04T13:52:00.000Z,2022-04-04T13:52:00.000Z,2022-03-27,2022,3,March,27,Sunday,12,1,13,19,48,8,8,0,On Time,UNIQ_010815,88492,Fortaleza,CE,Northeast,1,SELL_0073,2022-03-28T13:52:00.000Z,756.67,58.87,756.67,58.87,815.54,7.78,High,Premium,Home_appliances,68,534,1,16932,42,38,25,39900,Large,Heavy,Special Handling,1,Boleto,1,121.23,No,Medium Value,Single Payment,756.67,58.87,815.54,151.33,High,On Time
ORD_0001208,PROD_002080,CUST_014297,Delivered,2022-10-19T00:20:00.000Z,2022-10-19T11:20:00.000Z,2022-10-21T11:20:00.000Z,2022-10-26T00:20:00.000Z,2022-11-03T00:20:00.000Z,2022-10-19,2022,10,October,19,Wednesday,42,4,0,11,48,7,15,-8,On Time,UNIQ_014297,14080,Teresina,PI,Northeast,1,SELL_0416,2022-10-20T00:20:00.000Z,2219.05,47.94,2219.05,47.94,2266.99,2.16,Medium,Premium,Books,67,238,5,331,32,25,22,17600,Large,Light,Standard,1,Boleto,1,1838.87,No,Premium Value,Single Payment,2219.05,47.94,2266.99,443.81,Premium,On Time
ORD_0001211,PROD_002740,CUST_006841,Delivered,2022-10-06T12:14:00.000Z,2022-10-07T05:14:00.000Z,2022-10-09T05:14:00.000Z,2022-10-10T12:14:00.000Z,2022-10-13T12:14:00.000Z,2022-10-06,2022,10,October,6,Thursday,40,4,12,17,48,4,7,-3,On Time,UNIQ_006841,48720,Joao Pessoa,PB,Northeast,1,SELL_0231,2022-10-09T12:14:00.000Z,1527.7,40.68,1527.7,40.68,1568.38,2.66,Medium,Premium,Music,50,786,4,179,100,36,46,165600,Large,Light,Standard,1,Credit_card,12,814.05,Yes,High Value,Long Term EMI,1527.7,40.68,1568.38,305.54,Premium,On Time
ORD_0001218,PROD_001549,CUST_003720,Cancelled,2022-07-28T19:15:00.000Z,2022-07-29T03:15:00.000Z,2022-08-01T03:15:00.000Z,null,2022-08-17T19:15:00.000Z,2022-07-28,2022,7,July,28,Thursday,30,3,19,8,72,null,20,null,Pending,UNIQ_003720,92840,Manaus,AM,North,1,SELL_0280,2022-07-29T19:15:00.000Z,589.16,39.78,589.16,39.78,628.94,6.75,Medium,Premium,Music,24,784,6,13870,14,38,76,40432,Large,Heavy,Special Handling,1,Credit_card,6,739.96,Yes,High Value,Medium Term EMI,589.16,39.78,628.94,117.83,High,Delayed
ORD_0001274,PROD_002701,CUST_004213,Cancelled,2022-11-27T03:28:00.000Z,2022-11-27T17:28:00.000Z,2022-11-28T17:28:00.000Z,null,2022-12-13T03:28:00.000Z,2022-11-27,2022,11,November,27,Sunday,47,4,3,14,24,null,16,null,Pending,UNIQ_004213,92752,Campo Grande,MS,Central-West,3,SELL_0340,2022-11-29T03:28:00.000Z,915.61,65.4,915.61,65.4,981.01,7.14,High,Premium,Health,50,744,2,1622,77,6,29,13398,Large,Medium,Standard,2,Credit_card,1,98.76,No,Low Value,Single Payment,915.61,65.4,981.01,183.12,High,Delayed
ORD_0001279,PROD_000145,CUST_009144,Delivered,2021-01-18T17:39:00.000Z,2021-01-18T18:39:00.000Z,2021-01-20T18:39:00.000Z,2021-02-05T17:39:00.000Z,2021-01-28T17:39:00.000Z,2021-01-18,2021,1,January,18,Monday,3,1,17,1,48,18,10,8,Delayed,UNIQ_009144,61222,Curitiba,PR,South,1,SELL_0116,2021-01-20T17:39:00.000Z,1919.57,11.57,1919.57,11.57,1931.14,0.6,Low,Premium,Music,57,270,6,16420,95,13,47,58045,Large,Heavy,Special Handling,1,Boleto,2,913.6,Yes,High Value,Short Term EMI,1919.57,11.57,1931.14,383.91,Premium,Delayed
ORD_0001297,PROD_001166,CUST_011059,Delivered,2022-04-01T04:40:00.000Z,2022-04-01T13:40:00.000Z,2022-04-02T13:40:00.000Z,2022-05-01T04:40:00.000Z,2022-04-21T04:40:00.000Z,2022-04-01,2022,4,April,1,Friday,13,2,4,9,24,30,20,10,Delayed,UNIQ_011059,56194,Goiania,GO,Central-West,1,SELL_0230,2022-04-02T04:40:00.000Z,2041.1,11.85,2041.1,11.85,2052.95,0.58,Low,Premium,Automotive,69,217,5,13889,13,18,49,11466,Large,Heavy,Special Handling,1,Voucher,3,2796.89,Yes,Premium Value,Short Term EMI,2041.1,11.85,2052.95,408.22,Premium,Delayed
ORD_0001301,PROD_002009,CUST_007867,Invoiced,2022-06-13T20:50:00.000Z,2022-06-14T02:50:00.000Z,2022-06-16T02:50:00.000Z,null,2022-06-24T20:50:00.000Z,2022-06-13,2022,6,June,13,Monday,24,2,20,6,48,null,11,null,Pending,UNIQ_007867,46258,Recife,PE,Northeast,1,SELL_0394,2022-06-14T20:50:00.000Z,1251.66,6.54,1251.66,6.54,1258.2,0.52,Low,Premium,Electronics,22,702,1,29575,17,47,64,51136,Large,Heavy,Special Handling,1,Voucher,1,406.58,No,Medium Value,Single Payment,1251.66,6.54,1258.2,250.33,Premium,Delayed
ORD_0001335,PROD_001258,CUST_007346,Delivered,2021-12-27T16:41:00.000Z,2021-12-28T06:41:00.000Z,2021-12-30T06:41:00.000Z,2022-01-07T16:41:00.000Z,2022-01-08T16:41:00.000Z,2021-12-27,2021,12,December,27,Monday,52,4,16,14,48,11,12,-1,On Time,UNIQ_007346,74858,Natal,RN,Northeast,2,SELL_0123,2021-12-30T16:41:00.000Z,641.07,13.58,641.07,13.58,654.65,2.12,Low,Premium,Health,63,793,1,15747,63,41,59,152397,Large,Heavy,Special Handling,1,Credit_card,6,1472.65,Yes,Premium Value,Medium Term EMI,641.07,13.58,654.65,128.21,High,On Time
ORD_0001344,PROD_000232,CUST_011931,Delivered,2022-04-21T10:10:00.000Z,2022-04-22T01:10:00.000Z,2022-04-23T01:10:00.000Z,2022-05-01T10:10:00.000Z,2022-04-28T10:10:00.000Z,2022-04-21,2022,4,April,21,Thursday,16,2,10,15,24,10,7,3,Delayed,UNIQ_011931,80049,Cuiaba,MT,Central-West,2,SELL_0354,2022-04-24T10:10:00.000Z,537.1,5.27,537.1,5.27,542.37,0.98,Low,Premium,Food,70,770,4,12953,30,5,17,2550,Medium,Heavy,Special Handling,1,Boleto,12,2192.68,Yes,Premium Value,Long Term EMI,537.1,5.27,542.37,107.42,High,Delayed
ORD_0001427,PROD_002754,CUST_003894,Invoiced,2023-01-26T03:04:00.000Z,2023-01-26T15:04:00.000Z,2023-01-27T15:04:00.000Z,null,2023-02-09T03:04:00.000Z,2023-01-26,2023,1,January,26,Thursday,4,1,3,12,24,null,14,null,Pending,UNIQ_003894,59253,Cuiaba,MT,Central-West,3,SELL_0013,2023-01-28T03:04:00.000Z,171.58,75.97,171.58,75.97,247.55,44.28,High,Standard,Computers,52,912,5,28277,25,42,47,49350,Large,Heavy,Special Handling,1,Boleto,6,653.33,Yes,High Value,Medium Term EMI,171.58,75.97,247.55,34.32,Medium,Delayed
ORD_0001433,PROD_000416,CUST_012879,Invoiced,2021-06-12T23:58:00.000Z,2021-06-13T06:58:00.000Z,2021-06-16T06:58:00.000Z,null,2021-06-25T23:58:00.000Z,2021-06-12,2021,6,June,12,Saturday,23,2,23,7,72,null,13,null,Pending,UNIQ_012879,64387,Maceio,AL,Northeast,2,SELL_0248,2021-06-13T23:58:00.000Z,299.41,18.63,299.41,18.63,318.04,6.22,Low,Standard,Fashion,39,847,3,15513,67,32,21,45024,Large,Heavy,Special Handling,2,Credit_card,1,22.73,No,Low Value,Single Payment,299.41,18.63,318.04,59.88,Medium,Delayed
ORD_0001436,PROD_000937,CUST_007736,Shipped,2022-12-22T15:35:00.000Z,2022-12-22T20:35:00.000Z,2022-12-25T20:35:00.000Z,null,2023-01-09T15:35:00.000Z,2022-12-22,2022,12,December,22,Thursday,51,4,15,5,72,null,18,null,Pending,UNIQ_007736,62004,Curitiba,PR,South,1,SELL_0209,2022-12-23T15:35:00.000Z,1196.61,46.47,1196.61,46.47,1243.08,3.88,Medium,Premium,Sports,53,793,4,24615,79,38,55,165110,Large,Heavy,Special Handling,1,Credit_card,1,309.61,No,Medium Value,Single Payment,1196.61,46.47,1243.08,239.32,Premium,Delayed
ORD_0001454,PROD_002187,CUST_006992,Invoiced,2021-07-11T10:01:00.000Z,2021-07-12T10:01:00.000Z,2021-07-14T10:01:00.000Z,null,2021-07-24T10:01:00.000Z,2021-07-11,2021,7,July,11,Sunday,27,3,10,24,48,null,13,null,Pending,UNIQ_006992,92420,Florianopolis,SC,South,1,SELL_0223,2021-07-12T10:01:00.000Z,28.33,17.25,28.33,17.25,45.58,60.89,Low,Budget,Home_appliances,59,391,4,2404,49,13,65,41405,Large,Heavy,Standard,1,Credit_card,2,1744.29,Yes,Premium Value,Short Term EMI,28.33,17.25,45.58,5.67,Low,Delayed
ORD_0001457,PROD_002487,CUST_010626,Delivered,2023-05-18T23:13:00.000Z,2023-05-19T12:13:00.000Z,2023-05-21T12:13:00.000Z,2023-05-22T23:13:00.000Z,2023-06-01T23:13:00.000Z,2023-05-18,2023,5,May,18,Thursday,20,2,23,13,48,4,14,-10,On Time,UNIQ_010626,64224,Porto Alegre,RS,South,1,SELL_0105,2023-05-20T23:13:00.000Z,578.18,73.14,578.18,73.14,651.32,12.65,High,Premium,Toys,55,169,2,17116,14,26,67,24388,Large,Heavy,Special Handling,1,Voucher,6,2442.64,Yes,Premium Value,Medium Term EMI,578.18,73.14,651.32,115.64,High,On Time
